"DateTime","Container","Dry Bulk","General Cargo","Roll-on/roll-off","Tanker","7-day Moving Average","Prior Year: 7-day Moving Average"
"2019-02-03 00:00:00",324943,220143,45625,0,2338558,2564556.5714285714,
"2019-02-04 00:00:00",288105,298984,0,0,1197256,2437961.714285714,
"2019-02-05 00:00:00",296364,210034,10516,7281,730727,,
"2019-02-06 00:00:00",297531,411237,13129,0,989794,,
"2019-02-07 00:00:00",206621,312644,8873,4219,984986,,
"2019-02-08 00:00:00",316534,262408,3152,0,1397436,,
"2019-02-09 00:00:00",192012,370352,37973,0,2145011,,
"2019-02-10 00:00:00",377806,378709,49644,0,2367940,,
"2019-02-11 00:00:00",214617,335262,0,0,1004195,1991002.2857142857,
"2019-02-12 00:00:00",336877,249206,8425,8901,498458,1969137.4285714286,
"2019-02-13 00:00:00",252226,708938,10900,0,719351,1966240.857142857,
"2019-02-14 00:00:00",491547,380515,3740,5499,1047941,2025083.5714285714,
"2019-02-15 00:00:00",235017,271641,16647,0,1765270,2069232.857142857,
"2019-02-16 00:00:00",374786,555572,13627,0,1977761,2094432.5714285714,
"2019-02-17 00:00:00",300327,365325,4178,7664,2048994,2030488.2857142857,
"2019-02-18 00:00:00",320806,246672,11590,0,1579777,2116884.1428571427,
"2019-02-19 00:00:00",232195,459313,54820,13259,803383,2182755.8571428573,
"2019-02-20 00:00:00",199115,401124,21169,0,2084474,2327679.714285714,
"2019-02-21 00:00:00",242529,360272,15831,2784,439813,2203677.714285714,
"2019-02-22 00:00:00",377462,597025,1509,3736,1578091,2242142,
"2019-02-23 00:00:00",415027,505467,9325,5803,2138258,2263875.5714285714,
"2019-02-24 00:00:00",620961,364077,35951,8061,2038716,2312629.5714285714,
"2019-02-25 00:00:00",342333,405712,5759,3525,1951542,2391204.8571428573,
"2019-02-26 00:00:00",376755,370656,24015,3679,1013241,2423401.4285714286,
"2019-02-27 00:00:00",118828,479624,4438,0,1061046,2274552.1428571427,
"2019-02-28 00:00:00",382134,276595,5265,6910,1831452,2480427.714285714,
"2019-03-01 00:00:00",323543,165127,12210,0,2736052,2577443.1428571427,
"2019-03-02 00:00:00",319765,553979,3500,0,1328221,2453383.714285714,
"2019-03-03 00:00:00",395397,97733,4406,3496,938476,2220775.4285714286,
"2019-03-04 00:00:00",294430,310800,21039,0,1436212,2128433.8571428573,
"2019-03-05 00:00:00",302583,402734,3500,0,1782295,2228829.1428571427,
"2019-03-06 00:00:00",429510,544571,21786,0,1438161,2338842.285714286,
"2019-03-07 00:00:00",192115,315717,14842,0,1695870,2298297.5714285714,
"2019-03-08 00:00:00",161285,582557,15339,3732,1714541,2189800.5714285714,
"2019-03-09 00:00:00",760175,278818,22350,0,2249239,2347674.4285714286,
"2019-03-10 00:00:00",296272,131006,1501,7573,870053,2328659.5714285714,
"2019-03-11 00:00:00",65028,300501,52083,0,777763,2204787.285714286,
"2019-03-12 00:00:00",476068,257681,0,3182,3066326,2392236.5714285714,
"2019-03-13 00:00:00",252387,411473,11622,0,1699734,2383834.8571428573,
"2019-03-14 00:00:00",267245,391077,20476,3242,1528855,2382742,
"2019-03-15 00:00:00",239500,287791,11317,0,2373542,2444841.4285714286,
"2019-03-16 00:00:00",356651,250350,22547,0,1516265,2278445.8571428573,
"2019-03-17 00:00:00",371262,371977,14802,7573,1038294,2349517.5714285714,
"2019-03-18 00:00:00",251136,240746,0,2884,1026475,2396070,
"2019-03-19 00:00:00",549324,365390,19809,3985,1834235,2248853.714285714,
"2019-03-20 00:00:00",292675,337333,19148,4602,1572055,2227510.4285714286,
"2019-03-21 00:00:00",291500,486572,85951,3267,1848234,2299600.4285714286,
"2019-03-22 00:00:00",219276,322204,4018,2631,2181980,2273594.8571428573,
"2019-03-23 00:00:00",516708,345322,11290,0,1963303,2372282.1428571427,
"2019-03-24 00:00:00",298632,110937,19634,7695,900976,2305706,
"2019-03-25 00:00:00",601042,289800,32432,0,1098958,2377276.1428571427,
"2019-03-26 00:00:00",427597,391979,0,0,789810,2211082.285714286,
"2019-03-27 00:00:00",218901,170554,17249,9022,336494,2000569,
"2019-03-28 00:00:00",463755,435570,18274,0,2855454,2151644.5714285714,
"2019-03-29 00:00:00",528774,468381,22835,0,2081016,2204629.5714285714,
"2019-03-30 00:00:00",493814,506782,63028,0,3339026,2428347.714285714,
"2019-03-31 00:00:00",299588,396482,33189,0,2641004,2718689,
"2019-04-01 00:00:00",484746,345476,17458,0,1113640,2709987.1428571427,
"2019-04-02 00:00:00",370009,237412,8654,4157,1234301,2745008,
"2019-04-03 00:00:00",302206,329060,0,2043,1565757,2951700,
"2019-04-04 00:00:00",91552,233797,20862,6223,643819,2555014.285714286,
"2019-04-05 00:00:00",285128,753252,8578,0,2484967,2616574.1428571427,
"2019-04-06 00:00:00",405593,304917,4406,7746,1581470,2316785.8571428573,
"2019-04-07 00:00:00",435045,399308,13112,5159,1496007,2170838.4285714286,
"2019-04-08 00:00:00",286894,215682,62999,5449,1842498,2235438.8571428573,
"2019-04-09 00:00:00",363422,391044,9511,9722,2026645,2370555,
"2019-04-10 00:00:00",238920,463734,25950,0,2074779,2456886.285714286,
"2019-04-11 00:00:00",425026,384225,38165,0,2000931,2721471.1428571427,
"2019-04-12 00:00:00",143348,573593,39435,3136,1630193,2558296.8571428573,
"2019-04-13 00:00:00",545031,182905,9775,8171,1215148,2509282.4285714286,
"2019-04-14 00:00:00",345308,218940,14669,0,612610,2343981.8571428573,
"2019-04-15 00:00:00",194529,829558,15240,0,1539110,2367541.1428571427,
"2019-04-16 00:00:00",535476,170317,24185,0,2933861,2490897.285714286,
"2019-04-17 00:00:00",381583,804370,8932,7538,3526623,2765992,
"2019-04-18 00:00:00",389066,650224,18872,0,2813735,2912213.4285714286,
"2019-04-19 00:00:00",429333,353154,16223,0,3267842,3151763,
"2019-04-20 00:00:00",517221,510122,9932,3179,3116121,3465412.1428571427,
"2019-04-21 00:00:00",717900,413061,20212,4429,2275458,3785345.4285714286,
"2019-04-22 00:00:00",746885,889283,0,0,2576861,4018858.285714286,
"2019-04-23 00:00:00",196497,650578,44828,8309,2468540,3976703.1428571427,
"2019-04-24 00:00:00",409301,148155,8843,0,1494455,3595518.5714285714,
"2019-04-25 00:00:00",433241,379767,0,7998,935045,3293254.714285714,
"2019-04-26 00:00:00",339806,599180,2113,0,2252832,3168594.714285714,
"2019-04-27 00:00:00",391217,407322,71857,2673,2900247,3113843.4285714286,
"2019-04-28 00:00:00",570093,502730,23841,0,2853239,3187963.714285714,
"2019-04-29 00:00:00",429115,756506,27831,11153,2363038,3098623.285714286,
"2019-04-30 00:00:00",304127,416317,38185,3896,2557267,3091629,
"2019-05-01 00:00:00",382618,469350,8395,3859,1634748,3154231.1428571427,
"2019-05-02 00:00:00",506340,431541,8361,9027,2853056,3447413.285714286,
"2019-05-03 00:00:00",582294,594080,58450,0,3219987,3627538.8571428573,
"2019-05-04 00:00:00",719800,599578,54062,0,4184431,3882475.285714286,
"2019-05-05 00:00:00",508106,624399,11600,0,2473536,3835009.4285714286,
"2019-05-06 00:00:00",365759,585630,27155,2277,2376948,3802170.285714286,
"2019-05-07 00:00:00",349768,272068,23205,5299,1839369,3683587,
"2019-05-08 00:00:00",280939,525735,19397,2761,3141572,3893791.8571428573,
"2019-05-09 00:00:00",517532,444121,32260,6223,2551782,3857162.285714286,
"2019-05-10 00:00:00",703976,335011,0,0,2288584,3696128,
"2019-05-11 00:00:00",558819,557639,0,3944,2443881,3411329.5714285714,
"2019-05-12 00:00:00",407137,512902,13796,2193,3207204,3486414.1428571427,
"2019-05-13 00:00:00",435065,114274,8443,3209,1922022,3361448.8571428573,
"2019-05-14 00:00:00",234085,317295,32165,13095,2925640,3508959,
"2019-05-15 00:00:00",348404,528821,3314,0,2906519,3482766.8571428573,
"2019-05-16 00:00:00",208611,649495,11384,3209,2853138,2438744.8571428573,
"2019-05-17 00:00:00",479929,580795,4018,3362,2727640,2801175.4285714286,
"2019-05-18 00:00:00",596479,458179,8936,2422,3248717,3026917.8571428573,
"2019-05-19 00:00:00",236716,138910,47428,0,2551427,3092643,
"2019-05-20 00:00:00",413294,507252,1787,0,2776718,3317638.8571428573,
"2019-05-21 00:00:00",329312,247641,22260,5703,3279440,3454080,
"2019-05-22 00:00:00",480060,190482,61654,11019,1811637,3564152.4285714286,
"2019-05-23 00:00:00",251941,149939,12846,0,2269435,3415341.8571428573,
"2019-05-24 00:00:00",536474,484924,39540,0,2441249,3373405,
"2019-05-25 00:00:00",510845,727927,3914,0,3349185,3412996,
"2019-05-26 00:00:00",357765,1057069,29294,0,2180566,3505883.5714285714,
"2019-05-27 00:00:00",790902,397707,16085,0,3480577,3646772.285714286,
"2019-05-28 00:00:00",435774,268536,51644,0,1947473,3478068.1428571427,
"2019-05-29 00:00:00",443529,508417,26500,0,2394724,3594970.714285714,
"2019-05-30 00:00:00",453739,303051,17479,2483,2455656,3673291.714285714,
"2019-05-31 00:00:00",502804,775905,50018,0,1695645,3605032.4285714286,
"2019-06-01 00:00:00",614901,988108,14742,0,1834898,3442286.285714286,
"2019-06-02 00:00:00",484852,422306,10629,5962,3551071,3563732.8571428573,
"2019-06-03 00:00:00",511568,480910,28561,0,3486598,3538356.5714285714,
"2019-06-04 00:00:00",302066,553004,25373,292,3187952,3733393.714285714,
"2019-06-05 00:00:00",412396,518320,17213,0,2526681,3747885.1428571427,
"2019-06-06 00:00:00",385775,477751,0,0,764678,3518713,
"2019-06-07 00:00:00",603284,657443,10615,0,3761234,3805599.285714286,
"2019-06-08 00:00:00",545568,677666,0,5676,3021592,3919578.4285714286,
"2019-06-09 00:00:00",199174,319162,7598,2912,1676662,3595390.8571428573,
"2019-06-10 00:00:00",277959,417679,5259,0,2733199,3442027.714285714,
"2019-06-11 00:00:00",178806,440015,24942,5088,2883523,3365411.714285714,
"2019-06-12 00:00:00",333885,278752,13184,0,2924905,3376285.285714286,
"2019-06-13 00:00:00",488591,121228,58582,0,2001464,3525094,
"2019-06-14 00:00:00",403761,622179,0,3747,2481960,3307818.4285714286,
"2019-06-15 00:00:00",606566,447194,0,2013,3535645,3356520.8571428573,
"2019-06-16 00:00:00",214451,397657,20880,0,3949564,3696098.5714285714,
"2019-06-17 00:00:00",416671,935784,0,0,2240133,3718740.285714286,
"2019-06-18 00:00:00",289615,919977,2418,0,3044514,3822189.8571428573,
"2019-06-19 00:00:00",338055,721759,0,4035,1588876,3693904.1428571427,
"2019-06-20 00:00:00",336536,282747,40781,10710,1436972,3613601.285714286,
"2019-06-21 00:00:00",610071,502291,45680,5920,2877204,3689246.8571428573,
"2019-06-22 00:00:00",529775,584808,62529,2577,1545248,3422606.714285714,
"2019-06-23 00:00:00",738736,309283,27644,0,2471538,3274699.714285714,
"2019-06-24 00:00:00",532657,437276,19818,6990,2868344,3313628,
"2019-06-25 00:00:00",441218,466154,10940,0,3548516,3343671.714285714,
"2019-06-26 00:00:00",383006,465976,50866,3070,3364449,3574335,
"2019-06-27 00:00:00",526385,387880,11033,0,1865666,3671937.4285714286,
"2019-06-28 00:00:00",408851,674781,3087,0,2808762,3651125.4285714286,
"2019-06-29 00:00:00",477853,214851,42786,0,2141059,3672784.285714286,
"2019-06-30 00:00:00",691428,613898,8211,0,2935020,3772977.714285714,
"2019-07-01 00:00:00",422249,483119,2816,13175,2816517,3754805,
"2019-07-02 00:00:00",388153,241191,11645,0,1476203,3419142.5714285714,
"2019-07-03 00:00:00",248486,520192,59088,0,2805169,3328509.285714286,
"2019-07-04 00:00:00",803932,1058064,2838,0,3831068,3743500.5714285714,
"2019-07-05 00:00:00",389215,738077,20788,292,3750901,3675246.1428571427,
"2019-07-06 00:00:00",660886,317966,62765,0,1634735,3582214.8571428573,
"2019-07-07 00:00:00",356283,657530,25268,5034,2049771,3515015.285714286,
"2019-07-08 00:00:00",345781,285870,22312,6154,1707050,3261291.4285714286,
"2019-07-09 00:00:00",161713,323330,24126,2509,2145897,3286228.8571428573,
"2019-07-10 00:00:00",449711,525422,6451,0,3082031,3363562.4285714286,
"2019-07-11 00:00:00",376478,354292,39646,15914,2039262,3226210.285714286,
"2019-07-12 00:00:00",611859,358588,25637,1692,3423173,3157878.285714286,
"2019-07-13 00:00:00",672280,475171,10900,0,2814979,3343160.8571428573,
"2019-07-14 00:00:00",359439,643382,70468,6153,2114542,3357460.714285714,
"2019-07-15 00:00:00",390206,855683,27270,0,2300070,3529755.285714286,
"2019-07-16 00:00:00",328538,422345,53436,5226,2472678,3618990.714285714,
"2019-07-17 00:00:00",447182,415821,8197,1952,2417738,3508601.5714285714,
"2019-07-18 00:00:00",314361,162798,23417,2013,2027583,3466398.4285714286,
"2019-07-19 00:00:00",440572,283555,19489,0,1703425,3184411.5714285714,
"2019-07-20 00:00:00",503684,255284,40347,4635,3064231,3169390.285714286,
"2019-07-21 00:00:00",336333,436235,4581,6429,1847616,3088991.8571428573,
"2019-07-22 00:00:00",636161,373186,0,2614,2801661,3123333.8571428573,
"2019-07-23 00:00:00",234324,971597,6390,0,3019493,3258988.1428571427,
"2019-07-24 00:00:00",313397,254846,30617,0,2900142,3288718.1428571427,
"2019-07-25 00:00:00",359191,475079,44081,3185,2439830,3401746.1428571427,
"2019-07-26 00:00:00",546188,381281,8910,4812,2728145,3576359.714285714,
"2019-07-27 00:00:00",397932,204743,9460,2302,1382444,3309031.1428571427,
"2019-07-28 00:00:00",547583,175279,8018,0,2136660,3342794.714285714,
"2019-07-29 00:00:00",352224,757297,44609,0,2625055,3337875.1428571427,
"2019-07-30 00:00:00",286805,585628,8097,1555,1862684,3125441.714285714,
"2019-07-31 00:00:00",533024,388030,560,10398,3232537,3220520,
"2019-08-01 00:00:00",532904,552772,15599,0,2394840,3245484,
"2019-08-02 00:00:00",622434,518228,9393,6223,2380187,3226502.285714286,
"2019-08-03 00:00:00",548145,595043,21915,5373,2804052,3509023.4285714286,
"2019-08-04 00:00:00",285176,278250,46178,0,2568720,3553421.285714286,
"2019-08-05 00:00:00",216581,337985,15967,1679,1852726,3359957.4285714286,
"2019-08-06 00:00:00",344055,445016,8737,0,2294009,3409535.714285714,
"2019-08-07 00:00:00",413168,799095,37979,3320,2770497,3389465.714285714,
"2019-08-08 00:00:00",308348,293375,54545,12184,2440315,3334130.285714286,
"2019-08-09 00:00:00",697657,602228,6666,0,3141108,3464300.8571428573,
"2019-08-10 00:00:00",326300,504153,11715,0,3956510,3582036.5714285714,
"2019-08-11 00:00:00",594454,311395,8650,0,2088988,3557059.5714285714,
"2019-08-12 00:00:00",250547,651826,6808,0,2108280,3641705.5714285714,
"2019-08-13 00:00:00",309213,323470,10114,0,2398637,3634508,
"2019-08-14 00:00:00",567780,486093,0,0,2611834,3583314.714285714,
"2019-08-15 00:00:00",483978,629614,40670,3743,2984133,3730939,
"2019-08-16 00:00:00",523288,237410,43205,5270,2246393,3532068.5714285714,
"2019-08-17 00:00:00",454432,201062,51198,0,2872657,3357878.714285714,
"2019-08-18 00:00:00",368168,499384,35142,3788,2997720,3486552.285714286,
"2019-08-19 00:00:00",544607,309414,23510,2864,2637303,3558014.8571428573,
"2019-08-20 00:00:00",452537,457642,0,11238,3175898,3708854.8571428573,
"2019-08-21 00:00:00",259807,498146,45884,4604,2085301,3598574.285714286,
"2019-08-22 00:00:00",384433,234637,6039,0,1987474,3380066.5714285714,
"2019-08-23 00:00:00",435783,746671,42459,2013,2130175,3423143.285714286,
"2019-08-24 00:00:00",765756,322739,8682,3467,2866740,3316934.714285714,3613601.285714286
"2019-08-25 00:00:00",365317,491277,7086,11165,3141626,3302489.714285714,3689246.8571428573
"2019-08-26 00:00:00",496967,507362,5434,2081,1902031,3301157.1428571427,3422606.714285714
"2019-08-27 00:00:00",276571,457129,2533,3232,2566671,3232679.714285714,3274699.714285714
"2019-08-28 00:00:00",338076,613009,0,0,2807857,3444875,3313628
"2019-08-29 00:00:00",596983,362693,56159,0,3044921,3448251,3343671.714285714
"2019-08-30 00:00:00",472902,488322,27452,0,2251077,3609046.714285714,3574335
"2019-08-31 00:00:00",371281,432312,4018,7540,2274002,3483585.285714286,3671937.4285714286
"2019-09-01 00:00:00",346477,480028,11274,0,2634456,3405837.1428571427,3651125.4285714286
"2019-09-02 00:00:00",576779,839709,39003,2983,2277943,3523343.1428571427,3672784.285714286
"2019-09-03 00:00:00",409168,416658,25503,0,2725653,3562035.285714286,3772977.714285714
"2019-09-04 00:00:00",424061,456412,6658,0,4088346,3735826.1428571427,3754805
"2019-09-05 00:00:00",309299,621690,14002,6409,2590423,3661692.8571428573,3419142.5714285714
"2019-09-06 00:00:00",402079,580479,25088,0,2907411,3758165,3328509.285714286
"2019-09-07 00:00:00",586458,295994,70086,10442,1947167,3732592.714285714,3743500.5714285714
"2019-09-08 00:00:00",413632,359364,7887,2880,2172472,3658878.5714285714,3659696
"2019-09-09 00:00:00",248949,256762,16962,0,2491391,3555685.1428571427,3735946.4285714286
"2019-09-10 00:00:00",347884,584116,28422,7573,2901981,3597541.5714285714,3661955.1428571427
"2019-09-11 00:00:00",369885,588571,69909,4706,1286817,3218171.714285714,3659845.714285714
"2019-09-12 00:00:00",374109,216333,15332,6048,2823157,3202908.4285714286,3875002.4285714286
"2019-09-13 00:00:00",530190,470068,6910,2677,2529444,3149227.285714286,3921142.4285714286
"2019-09-14 00:00:00",562758,279742,53351,0,3893881,3417739.285714286,3626337.285714286
"2019-09-15 00:00:00",487619,396673,0,4207,2009988,3409489.4285714286,3626928.285714286
"2019-09-16 00:00:00",577186,617662,12784,11089,2448319,3502771.8571428573,3657597.714285714
"2019-09-17 00:00:00",316525,597810,11110,2212,738258,3187906.1428571427,3423886.8571428573
"2019-09-18 00:00:00",249027,393267,3283,2177,3134056,3396752,3356856.4285714286
"2019-09-19 00:00:00",200771,169524,47334,8778,3068792,3405355,3325280.285714286
"2019-09-20 00:00:00",390729,741491,24462,0,1798212,3321870,3109096
"2019-09-21 00:00:00",641360,479827,16149,2174,3716144,3331287.4285714286,3192493.5714285714
"2019-09-22 00:00:00",221621,190559,14686,2302,2096577,3278038.714285714,3150242.1428571427
"2019-09-23 00:00:00",561551,230296,16410,9930,2177107,3182075,3147769
"2019-09-24 00:00:00",420131,333960,17107,5911,1581456,3281024.5714285714,3311081.714285714
"2019-09-25 00:00:00",344655,436039,0,2013,1581317,3078483.8571428573,3362421.1428571427
"2019-09-26 00:00:00",416259,305118,31786,0,2826877,3090603.714285714,3239947.5714285714
"2019-09-27 00:00:00",334958,517115,39268,3627,2448557,3146122.285714286,3349880
"2019-09-28 00:00:00",524468,682645,45761,7320,2308148,2962220.5714285714,2913401.4285714286
"2019-09-29 00:00:00",450364,552600,25837,0,2442222,3097260.1428571427,2842655.714285714
"2019-09-30 00:00:00",173714,410931,10702,595,2040193,3045951.5714285714,2972948.4285714286
"2019-10-01 00:00:00",425300,417784,11179,0,2001413,3116967.714285714,3047118.285714286
"2019-10-02 00:00:00",434177,335847,5552,0,3488835,3388451.5714285714,2853565.714285714
"2019-10-03 00:00:00",442583,329469,13349,5700,2143308,3296218.714285714,2942435.4285714286
"2019-10-04 00:00:00",298509,194358,31880,595,2118907,3196322.285714286,3047866.4285714286
"2019-10-05 00:00:00",432662,268155,13289,0,2461913,3140276.285714286,3320239.285714286
"2019-10-06 00:00:00",440504,780162,6726,0,1223759,2994580.4285714286,3332984.8571428573
"2019-10-07 00:00:00",333001,283428,38024,2983,1632598,2945137.4285714286,3065833.4285714286
"2019-10-08 00:00:00",253437,311850,18188,9237,2988065,3048723.285714286,2753590.8571428573
"2019-10-09 00:00:00",348110,136370,12586,16047,2728377,2902591.5714285714,2736866.8571428573
"2019-10-10 00:00:00",377313,196000,1151,0,1865939,2832019.1428571427,2552635
"2019-10-11 00:00:00",349915,381159,1737,0,2750620,2951902.285714286,2246052.5714285714
"2019-10-12 00:00:00",406748,206947,17671,0,2215144,2904829.4285714286,2078943.2857142857
"2019-10-13 00:00:00",302180,161087,8762,5662,2831159,3659696,
"2019-10-14 00:00:00",365784,786621,43207,2829,2211860,3735946.4285714286,
"2019-10-15 00:00:00",407131,448823,20111,6704,2847848,3661955.1428571427,
"2019-10-16 00:00:00",419891,308728,26258,390,2967843,3659845.714285714,
"2019-10-17 00:00:00",386802,400404,65215,9098,2761769,3875002.4285714286,
"2019-10-18 00:00:00",326954,347063,20944,11078,3249876,3921142.4285714286,
"2019-10-19 00:00:00",422696,353427,0,0,2856143,3626337.285714286,
"2019-10-20 00:00:00",482310,726175,0,3608,2100895,3626928.285714286,
"2019-10-21 00:00:00",493594,398414,34872,0,2698108,3657597.714285714,
"2019-10-22 00:00:00",263285,429130,1294,8512,1392419,3423886.8571428573,
"2019-10-23 00:00:00",516713,108935,42454,8453,2577343,3356856.4285714286,
"2019-10-24 00:00:00",270844,221087,41140,7299,2861886,3325280.285714286,
"2019-10-25 00:00:00",439087,239242,34527,2013,1727755,3109096,
"2019-10-26 00:00:00",395080,468627,14977,6775,3330588,3192493.5714285714,
"2019-10-27 00:00:00",366038,587483,18376,2013,2043317,3150242.1428571427,
"2019-10-28 00:00:00",404653,247783,25134,2364,2927742,3147769,
"2019-10-29 00:00:00",324984,300646,15454,0,2596746,3311081.714285714,
"2019-10-30 00:00:00",518978,578432,22022,2921,2490921,3362421.1428571427,
"2019-10-31 00:00:00",432554,328204,23422,0,1760760,3239947.5714285714,
"2019-11-01 00:00:00",452651,332696,14513,0,2412293,3349880,
"2019-11-02 00:00:00",309287,394176,21220,6770,429245,2913401.4285714286,
"2019-11-03 00:00:00",247455,248929,27773,2191,1995659,2842655.714285714,
"2019-11-04 00:00:00",377113,601631,32141,0,3508840,2972948.4285714286,
"2019-11-05 00:00:00",480127,883120,35109,5629,2353034,3047118.285714286,
"2019-11-06 00:00:00",198052,354510,0,0,1705844,2853565.714285714,
"2019-11-07 00:00:00",609827,197592,26756,16720,2316133,2942435.4285714286,
"2019-11-08 00:00:00",425753,372041,11902,0,3140473,3047866.4285714286,
"2019-11-09 00:00:00",451177,126289,17916,10383,2461543,3320239.285714286,
"2019-11-10 00:00:00",378289,472870,0,0,1760068,3332984.8571428573,
"2019-11-11 00:00:00",177963,419526,17539,10655,2023982,3065833.4285714286,
"2019-11-12 00:00:00",356350,502023,1799,0,711150,2753590.8571428573,
"2019-11-13 00:00:00",475519,243507,9864,5038,1407410,2736866.8571428573,
"2019-11-14 00:00:00",486333,211004,16031,0,1164037,2552635,
"2019-11-15 00:00:00",282069,323161,8015,0,1190847,2246052.5714285714,
"2019-11-16 00:00:00",193856,368093,30432,4186,1300975,2078943.2857142857,
"2019-11-17 00:00:00",428627,267961,0,2916,319966,1851549.5714285714,
"2019-11-18 00:00:00",337188,577001,21789,5598,1002868,1750803.5714285714,
"2019-11-19 00:00:00",206197,195198,23257,8387,1095702,1744720.7142857143,
"2019-11-20 00:00:00",220503,312680,37498,0,1230208,1696085.2857142857,
"2019-11-21 00:00:00",138667,330528,0,9995,962035,1633773.857142857,
"2019-11-22 00:00:00",512676,282740,5548,1937,1304596,1677117.5714285714,
"2019-11-23 00:00:00",428490,145615,12849,5188,1157731,1656021.7142857143,
"2019-11-24 00:00:00",177248,421860,6455,4110,1071402,1750536.857142857,
"2019-11-25 00:00:00",127337,232854,23619,40013,1433804,1738134.4285714286,
"2019-11-26 00:00:00",316296,201600,17438,0,664234,1691109.5714285714,
"2019-11-27 00:00:00",281000,304147,4618,2013,962496,1655879,
"2019-11-28 00:00:00",202170,368708,39066,3954,1734089,1785416.4285714286,
"2019-11-29 00:00:00",345752,231401,76669,2013,1450291,1785220.5714285714,
"2019-11-30 00:00:00",331323,142197,31730,0,1358376,1801471.142857143,
"2019-12-01 00:00:00",353562,155921,6455,0,815018,1751454,
"2019-12-02 00:00:00",292507,226232,6982,7421,1436746,3423354.714285714,2490897.285714286
"2019-12-03 00:00:00",275921,138467,30953,0,1844756,3143275.714285714,2765992
"2019-12-04 00:00:00",420858,327205,0,0,2104825,3069454,2912213.4285714286
"2019-12-05 00:00:00",378359,93059,5872,0,220454,2724951.714285714,3151763
"2019-12-06 00:00:00",273403,382061,1209,0,1077792,2375774,3465412.1428571427
"2019-12-07 00:00:00",283630,203975,820,2182,1096092,2051355.7142857143,3785345.4285714286
"2019-12-08 00:00:00",293966,233902,12626,4912,1210734,1841133.5714285714,4018858.285714286
"2019-12-09 00:00:00",377269,392493,6085,0,574148,1752577.4285714286,3976703.1428571427
"2019-12-10 00:00:00",303402,372384,11813,0,2112054,1825371,3595518.5714285714
"2019-12-11 00:00:00",405139,260003,15837,0,1307590,1701896.857142857,3293254.714285714
"2019-12-12 00:00:00",214511,135840,10806,4111,2595708,2025215.7142857143,3168594.714285714
"2019-12-13 00:00:00",398239,475711,1566,3944,1713885,2147912.714285714,3113843.4285714286
"2019-12-14 00:00:00",216822,311058,972,0,2092354,2295699.285714286,3187963.714285714
"2019-12-15 00:00:00",357562,316071,820,13060,2603228,2514927.8571428573,3098623.285714286
"2019-12-16 00:00:00",132168,276433,4339,5812,1765865,2634159.714285714,3091629
"2019-12-17 00:00:00",200207,264218,3588,6223,1080777,2456354,3154231.1428571427
"2019-12-18 00:00:00",288730,418036,20289,0,977582,2415792.285714286,3447413.285714286
"2019-12-19 00:00:00",163435,268149,17523,0,1372866,2253077.4285714286,3627538.8571428573
"2019-12-20 00:00:00",355257,163824,3568,3271,890333,2084921.4285714286,3882475.285714286
"2019-12-21 00:00:00",267104,640902,8762,4452,941127,1976513,3835009.4285714286
"2019-12-22 00:00:00",234086,479809,17266,0,2164597,1920087,3802170.285714286
"2019-12-23 00:00:00",339975,220751,0,5064,1111533,1847616.2857142857,3683587
"2019-12-24 00:00:00",438484,556788,50388,0,1537084,1994435,3893791.8571428573
"2019-12-25 00:00:00",380414,585148,49587,0,750896,2003207.4285714286,3857162.285714286
"2019-12-26 00:00:00",280827,451659,47591,0,1662750,2091901,3696128
"2019-12-27 00:00:00",264052,464168,3414,0,419675,2054051.857142857,3411329.5714285714
"2019-12-28 00:00:00",424127,469280,43526,5285,2318635,2253838.4285714286,3486414.1428571427
"2019-12-29 00:00:00",193301,532035,9696,0,1525570,2163101.8571428573,3361448.8571428573
"2019-12-30 00:00:00",184804,535712,31819,11781,2277631,2358019.714285714,3508959
"2019-12-31 00:00:00",346496,226969,5276,5440,2297798,2400768,3482766.8571428573
"2020-01-01 00:00:00",250273,85618,11422,8554,1890409,2469372.714285714,3675246.1428571427
"2020-01-02 00:00:00",534742,325061,32973,0,2423843,2594200,3582214.8571428573
"2020-01-03 00:00:00",401430,370485,0,4945,1449880,2747833,3515015.285714286
"2020-01-04 00:00:00",246068,285753,31310,3322,1855302,2627961.8571428573,3261291.4285714286
"2020-01-05 00:00:00",575908,442115,20536,0,2227697,2771626.714285714,3286228.8571428573
"2020-01-06 00:00:00",350048,562098,7174,0,1514662,2684803,3363562.4285714286
"2020-01-07 00:00:00",513524,136338,16461,2805,1194160,2539275.285714286,3226210.285714286
"2020-01-08 00:00:00",250693,158649,37904,0,65583,2291639.8571428573,3157878.285714286
"2020-01-09 00:00:00",392232,603001,9251,0,603940,2047612,3343160.8571428573
"2020-01-10 00:00:00",357638,113951,33982,0,878177,1927184.5714285714,3357460.714285714
"2020-01-11 00:00:00",396663,456826,8724,3436,1477687,1915981.857142857,3529755.285714286
"2020-01-12 00:00:00",311875,226776,18138,3154,776357,1640273.7142857143,3618990.714285714
"2020-01-13 00:00:00",312010,634891,30855,8586,263425,1471100,3508601.5714285714
"2020-01-14 00:00:00",537309,361100,32878,2784,917741,1469460.7142857143,3466398.4285714286
"2020-01-15 00:00:00",282905,294313,11629,0,801898,1594877.2857142857,3184411.5714285714
"2020-01-16 00:00:00",271751,455255,0,4523,310909,1514022.2857142857,3169390.285714286
