seasonType,eventId,commentaryOrder,playId,clockDisplayValue,commentaryText,updateDateTime
12655,704973,62,45094697,58',Randy Nteka (Rayo Vallecano) wins a free kick in the attacking half.,2025-04-20 15:49:37
12655,704973,63,45094715,58',Attempt saved. Florian Lejeune (Rayo Vallecano) right footed shot from outside the box is saved in the centre of the goal.,2025-04-20 15:49:37
12655,704973,64,45094716,59',Foul by Álvaro García (Rayo Vallecano).,2025-04-20 15:49:37
12655,704973,65,45094716,59',Fran Pérez (Valencia) wins a free kick in the defensive half.,2025-04-20 15:49:37
12655,704973,66,45094842,60',Attempt blocked. Jorge de Frutos (Rayo Vallecano) right footed shot from outside the box is blocked.,2025-04-20 15:49:37
12655,704973,67,-1,60',Delay in match because of an injury José Gayà (Valencia).,2025-04-20 15:49:37
12655,704973,68,-1,60',Delay over. They are ready to continue.,2025-04-20 15:49:37
12655,704973,69,45094732,61',"Corner, Rayo Vallecano. Conceded by Javi Guerra.",2025-04-20 15:49:37
12655,704973,70,45094760,63',Enzo Barrenechea (Valencia) wins a free kick in the attacking half.,2025-04-20 15:49:37
12655,704973,71,45094760,63',Foul by Óscar Valentín (Rayo Vallecano).,2025-04-20 15:49:37
12655,704973,72,45094763,63',Attempt missed. José Gayà (Valencia) left footed shot from the centre of the box is too high. Assisted by Diego López.,2025-04-20 15:49:37
12655,704973,73,45094765,64',Attempt saved. Álvaro García (Rayo Vallecano) header from the centre of the box is saved in the top centre of the goal. Assisted by Andrei Ratiu with a cross.,2025-04-20 15:49:37
12655,704973,74,45094785,65',Dimitri Foulquier (Valencia) wins a free kick in the defensive half.,2025-04-20 15:49:37
12655,704973,75,45094785,65',Foul by Gerard Gumbau (Rayo Vallecano).,2025-04-20 15:49:37
12655,704973,76,45094786,66',"Substitution, Valencia. Jesús Vázquez replaces José Gayà.",2025-04-20 15:49:37
12655,704973,77,45094787,66',"Substitution, Valencia. Umar Sadiq replaces André Almeida.",2025-04-20 15:49:37
12655,704973,78,45094789,66',Foul by Rafa Mir (Valencia).,2025-04-20 15:49:37
12655,704973,79,45094789,66',Óscar Valentín (Rayo Vallecano) wins a free kick in the defensive half.,2025-04-20 15:49:37
12655,704973,80,45094797,68',Florian Lejeune (Rayo Vallecano) wins a free kick in the defensive half.,2025-04-20 15:49:37
12655,704973,81,45094797,68',Foul by Umar Sadiq (Valencia).,2025-04-20 15:49:37
12655,704973,82,45094853,70',Attempt missed. Rafa Mir (Valencia) left footed shot from the left side of the six yard box is too high. Assisted by Fran Pérez with a cross.,2025-04-20 15:49:37
12655,704973,83,45094845,71',"Substitution, Rayo Vallecano. Unai López replaces Gerard Gumbau.",2025-04-20 15:49:37
12655,704973,84,45094846,71',"Substitution, Rayo Vallecano. Adri Embarba replaces Jorge de Frutos.",2025-04-20 15:49:37
12655,704973,85,45094854,73',Enzo Barrenechea (Valencia) wins a free kick in the defensive half.,2025-04-20 15:49:37
12655,704973,86,45094854,73',Foul by Óscar Valentín (Rayo Vallecano).,2025-04-20 15:49:37
12655,704973,87,-1,73',Delay in match because of an injury Enzo Barrenechea (Valencia).,2025-04-20 15:49:37
12655,704973,88,-1,74',Delay over. They are ready to continue.,2025-04-20 15:49:37
12655,704973,89,45094894,74',"Substitution, Valencia. Pepelu replaces Enzo Barrenechea because of an injury.",2025-04-20 15:49:37
12655,704973,90,45094896,75',Umar Sadiq (Valencia) hits the right post with a right footed shot from the centre of the box. Assisted by Jesús Vázquez.,2025-04-20 15:49:37
12655,704973,91,45094897,75',"Goal! Rayo Vallecano 1, Valencia 1. Umar Sadiq (Valencia) right footed shot from very close range to the bottom left corner.",2025-04-20 15:49:37
12655,704973,92,45094965,78',"Corner, Rayo Vallecano. Conceded by Pepelu.",2025-04-20 15:49:37
12655,704973,93,45094998,79',Attempt missed. Adri Embarba (Rayo Vallecano) left footed shot from outside the box is high and wide to the right following a corner.,2025-04-20 15:49:37
12655,704973,94,45094990,80',"Corner, Valencia. Conceded by Pathé Ciss.",2025-04-20 15:49:37
12655,704973,95,45094999,81',Foul by César Tárrega (Valencia).,2025-04-20 15:49:37
12655,704973,96,45094999,81',Pathé Ciss (Rayo Vallecano) wins a free kick in the defensive half.,2025-04-20 15:49:37
12655,704973,97,45095057,81',Attempt blocked. Álvaro García (Rayo Vallecano) left footed shot from the left side of the box is blocked.,2025-04-20 15:49:37
12655,704973,98,45095024,82',Foul by Pep Chavarría (Rayo Vallecano).,2025-04-20 15:49:37
12655,704973,99,45095024,82',Fran Pérez (Valencia) wins a free kick in the defensive half.,2025-04-20 15:49:37
12655,704973,100,45095025,82',Pep Chavarría (Rayo Vallecano) is shown the yellow card for a bad foul.,2025-04-20 15:49:37
12655,704973,101,45095028,83',"Offside, Rayo Vallecano. Randy Nteka is caught offside.",2025-04-20 15:49:37
12655,704973,102,45095058,83',"Substitution, Rayo Vallecano. Sergi Guardiola replaces Randy Nteka.",2025-04-20 15:49:37
12655,704973,103,45095059,83',"Substitution, Rayo Vallecano. Isi Palazón replaces Óscar Valentín.",2025-04-20 15:49:37
12655,704973,104,45095062,85',Florian Lejeune (Rayo Vallecano) wins a free kick on the right wing.,2025-04-20 15:49:37
12655,704973,105,45095062,85',Foul by Umar Sadiq (Valencia).,2025-04-20 15:49:37
12655,704973,106,45095103,87',Hand ball by Álvaro García (Rayo Vallecano).,2025-04-20 15:49:37
12655,704973,107,45095105,87',Attempt saved. Rafa Mir (Valencia) right footed shot from outside the box is saved in the centre of the goal. Assisted by Jesús Vázquez.,2025-04-20 15:49:37
12655,704973,108,45095177,88',Foul by Javi Guerra (Valencia).,2025-04-20 15:49:37
12655,704973,109,45095177,88',Isi Palazón (Rayo Vallecano) wins a free kick in the defensive half.,2025-04-20 15:49:37
12655,704973,110,45095114,89',Attempt missed. Pedro Díaz (Rayo Vallecano) right footed shot from outside the box is too high. Assisted by Isi Palazón.,2025-04-20 15:49:37
12655,704973,111,45095132,90',Foul by Umar Sadiq (Valencia).,2025-04-20 15:49:37
12655,704973,112,45095132,90',Álvaro García (Rayo Vallecano) wins a free kick in the defensive half.,2025-04-20 15:49:37
12655,704973,113,45095133,90',Umar Sadiq (Valencia) is shown the yellow card for a bad foul.,2025-04-20 15:49:37
12655,704973,114,-1,90'+1',Fourth official has announced 4 minutes of added time.,2025-04-20 15:49:37
12655,704973,115,45095189,90'+4',Attempt missed. Álvaro García (Rayo Vallecano) left footed shot from the left side of the box misses to the right. Assisted by Isi Palazón.,2025-04-20 15:49:37
12655,704973,116,-1,90'+4',"Second Half ends, Rayo Vallecano 1, Valencia 1.",2025-04-20 15:49:37
12655,704973,117,-1,,"Match ends, Rayo Vallecano 1, Valencia 1.",2025-04-20 15:49:37
12655,704974,0,-1,,Lineups are announced and players are warming up.,2025-04-21 02:19:56
12655,704974,1,45112496,,First Half begins.,2025-04-21 02:19:56
12655,704974,2,45112535,3',"Corner, Real Madrid. Conceded by Andoni Gorosabel.",2025-04-22 04:59:45
12655,704974,3,45112584,6',Foul by Jude Bellingham (Real Madrid).,2025-04-22 04:59:45
12655,704974,4,45112584,6',Unai Gómez (Athletic Club) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704974,5,45112646,8',Attempt blocked. Jude Bellingham (Real Madrid) right footed shot from the left side of the box is blocked. Assisted by Vinícius Júnior.,2025-04-22 04:59:45
12655,704974,6,45112647,9',"Corner, Real Madrid. Conceded by Mikel Vesga.",2025-04-22 04:59:45
12655,704974,7,-1,14',Delay in match (Real Madrid).,2025-04-22 04:59:45
12655,704974,8,-1,14',Delay over. They are ready to continue.,2025-04-22 04:59:45
12655,704974,9,45112751,15',Aurélien Tchouaméni (Real Madrid) wins a free kick in the attacking half.,2025-04-22 04:59:45
12655,704974,10,45112751,15',Foul by Mikel Vesga (Athletic Club).,2025-04-22 04:59:45
12655,704974,11,45112790,18',Attempt missed. Vinícius Júnior (Real Madrid) right footed shot from outside the box misses to the right. Assisted by Dani Ceballos.,2025-04-22 04:59:45
12655,704974,12,45112806,19',Foul by Beñat Prados (Athletic Club).,2025-04-22 04:59:45
12655,704974,13,45112806,19',Rodrygo (Real Madrid) wins a free kick in the attacking half.,2025-04-22 04:59:45
12655,704974,14,45112839,20',Aurélien Tchouaméni (Real Madrid) wins a free kick on the left wing.,2025-04-22 04:59:45
12655,704974,15,45112839,20',Foul by Gorka Guruzeta (Athletic Club).,2025-04-22 04:59:45
12655,704974,16,45112850,22',Foul by Beñat Prados (Athletic Club).,2025-04-21 02:19:56
12655,704974,17,45112850,22',Jude Bellingham (Real Madrid) wins a free kick in the defensive half.,2025-04-21 02:19:56
12655,704974,18,45112893,23',Aitor Paredes (Athletic Club) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704974,19,45112893,23',Foul by Luka Modric (Real Madrid).,2025-04-22 04:59:45
12655,704974,20,45112951,27',"Corner, Real Madrid. Conceded by Unai Núñez.",2025-04-21 02:19:56
12655,704974,21,45112952,28',Attempt missed. Vinícius Júnior (Real Madrid) right footed shot from outside the box is too high.,2025-04-22 04:59:45
12655,704974,22,45112953,28',Attempt missed. Gorka Guruzeta (Athletic Club) right footed shot from outside the box is high and wide to the right.,2025-04-21 02:19:56
12655,704974,23,45112974,30',"Corner, Real Madrid. Conceded by Aitor Paredes.",2025-04-21 02:19:56
12655,704974,24,45113001,31',Attempt missed. Federico Valverde (Real Madrid) header from the left side of the six yard box misses to the right. Assisted by Luka Modric with a cross following a corner.,2025-04-22 04:59:45
12655,704974,25,45113025,31',Adama Boiro (Athletic Club) wins a free kick in the defensive half.,2025-04-21 02:19:56
12655,704974,26,45113025,31',Foul by Jude Bellingham (Real Madrid).,2025-04-21 02:19:56
12655,704974,27,45113004,32',Foul by Andoni Gorosabel (Athletic Club).,2025-04-22 04:59:45
12655,704974,28,45113004,32',Vinícius Júnior (Real Madrid) wins a free kick on the left wing.,2025-04-22 04:59:45
12655,704974,29,45113048,35',Attempt missed. Gorka Guruzeta (Athletic Club) right footed shot from the centre of the box misses to the right. Assisted by Álvaro Djaló.,2025-04-22 04:59:45
12655,704974,30,45113086,36',"Corner, Real Madrid. Conceded by Andoni Gorosabel.",2025-04-21 02:19:56
12655,704974,31,45113090,36',Attempt saved. Federico Valverde (Real Madrid) header from the left side of the six yard box is saved in the centre of the goal. Assisted by Luka Modric with a cross.,2025-04-22 04:59:45
12655,704974,32,45113093,37',"Corner, Athletic Club. Conceded by Rodrygo.",2025-04-22 04:59:45
12655,704974,33,45113094,38',Foul by Beñat Prados (Athletic Club).,2025-04-22 04:59:45
12655,704974,34,45113094,38',Vinícius Júnior (Real Madrid) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704974,35,45113104,39',Foul by Unai Núñez (Athletic Club).,2025-04-22 04:59:45
12655,704974,36,45113104,39',Rodrygo (Real Madrid) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704974,37,45113188,44',Eduardo Camavinga (Real Madrid) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704974,38,45113188,44',Foul by Álvaro Djaló (Athletic Club).,2025-04-22 04:59:45
12655,704974,39,-1,45',Fourth official has announced 0 minutes of added time.,2025-04-22 04:59:45
12655,704974,40,45113227,45',"First Half ends, Real Madrid 0, Athletic Club 0.",2025-04-22 04:59:45
12655,704974,41,-1,45',"Second Half begins Real Madrid 0, Athletic Club 0.",2025-04-21 02:19:56
12655,704974,42,45113369,47',"Attempt missed. Rodrygo (Real Madrid) right footed shot from the left side of the box is close, but misses to the right.",2025-04-22 04:59:45
12655,704974,43,45113387,49',Attempt saved. Eduardo Camavinga (Real Madrid) left footed shot from the left side of the box is saved in the top centre of the goal. Assisted by Vinícius Júnior.,2025-04-22 04:59:45
12655,704974,44,45113388,49',"Corner, Real Madrid. Conceded by Unai Simón.",2025-04-22 04:59:45
12655,704974,45,45113419,50',Alex Berenguer (Athletic Club) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704974,46,45113419,50',Foul by Eduardo Camavinga (Real Madrid).,2025-04-22 04:59:45
12655,704974,47,45113430,52',"Corner, Real Madrid. Conceded by Adama Boiro.",2025-04-22 04:59:45
12655,704974,48,45113450,52',"Corner, Real Madrid. Conceded by Andoni Gorosabel.",2025-04-22 04:59:45
12655,704974,49,45113460,53',Attempt blocked. Dani Ceballos (Real Madrid) right footed shot from outside the box is blocked. Assisted by Federico Valverde.,2025-04-22 04:59:45
12655,704974,50,45113463,54',Attempt missed. Federico Valverde (Real Madrid) right footed shot from outside the box misses to the left. Assisted by Luka Modric.,2025-04-21 02:19:56
12655,704974,51,45113527,57',Alex Berenguer (Athletic Club) wins a free kick on the left wing.,2025-04-22 04:59:45
12655,704974,52,45113527,57',Foul by Aurélien Tchouaméni (Real Madrid).,2025-04-22 04:59:45
12655,704974,53,-1,57',Delay in match because of an injury Alex Berenguer (Athletic Club).,2025-04-22 04:59:45
12655,704974,54,45113528,58',"Substitution, Real Madrid. Endrick replaces Dani Ceballos.",2025-04-22 04:59:45
12655,704974,55,-1,58',Delay over. They are ready to continue.,2025-04-21 02:19:56
12655,704974,56,45113540,59',Attempt saved. Unai Gómez (Athletic Club) left footed shot from the left side of the box is saved in the centre of the goal. Assisted by Alex Berenguer with a through ball.,2025-04-22 04:59:45
12655,704974,57,45113565,60',Endrick (Real Madrid) wins a free kick on the right wing.,2025-04-22 04:59:45
12655,704974,58,45113565,60',Foul by Adama Boiro (Athletic Club).,2025-04-22 04:59:45
12655,704974,59,45113569,61',Attempt saved. Jude Bellingham (Real Madrid) header from the centre of the box is saved in the top centre of the goal. Assisted by Vinícius Júnior with a cross.,2025-04-22 04:59:45
12655,704974,60,45113571,61',"Corner, Real Madrid. Conceded by Unai Simón.",2025-04-22 04:59:45
12655,704974,61,45113639,61',"Attempt missed. Jude Bellingham (Real Madrid) header from the centre of the box is close, but misses to the left. Assisted by Luka Modric with a cross following a corner.",2025-04-22 04:59:45
12655,704974,62,45113640,62',"Substitution, Athletic Club. Iñaki Williams replaces Álvaro Djaló.",2025-04-22 04:59:45
12655,704974,63,45113641,62',"Substitution, Athletic Club. Maroan Sannadi replaces Gorka Guruzeta.",2025-04-22 04:59:45
12655,704974,64,45113642,62',"Substitution, Athletic Club. Oihan Sancet replaces Alex Berenguer.",2025-04-22 04:59:45
12655,704974,65,45113643,63',Foul by Unai Núñez (Athletic Club).,2025-04-22 04:59:45
12655,704974,66,45113643,63',Vinícius Júnior (Real Madrid) wins a free kick on the left wing.,2025-04-22 04:59:45
12655,704974,67,45113644,63',Unai Núñez (Athletic Club) is shown the yellow card.,2025-04-22 04:59:45
12655,704974,68,45113685,66',Attempt blocked. Luka Modric (Real Madrid) right footed shot from outside the box is blocked. Assisted by Rodrygo.,2025-04-22 04:59:45
12655,704974,69,45113687,67',"Attempt missed. Federico Valverde (Real Madrid) left footed shot from the right side of the box is close, but misses to the right. Assisted by Luka Modric.",2025-04-22 04:59:45
12655,704974,70,45113694,68',Attempt saved. Rodrygo (Real Madrid) right footed shot from the right side of the box is saved in the top centre of the goal. Assisted by Federico Valverde.,2025-04-22 04:59:45
12655,704974,71,45113789,69',Attempt blocked. Vinícius Júnior (Real Madrid) right footed shot from the left side of the box is blocked. Assisted by Jude Bellingham.,2025-04-21 02:19:56
12655,704974,72,45113734,70',Foul by Maroan Sannadi (Athletic Club).,2025-04-22 04:59:45
12655,704974,73,45113734,70',Raúl Asencio (Real Madrid) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704974,74,45113736,71',Foul by Endrick (Real Madrid).,2025-04-22 04:59:45
12655,704974,75,45113736,71',Unai Núñez (Athletic Club) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704974,76,45113738,72',Hand ball by Beñat Prados (Athletic Club).,2025-04-22 04:59:45
12655,704974,77,45113739,72',"Substitution, Athletic Club. Íñigo Lekue replaces Unai Gómez.",2025-04-22 04:59:45
12655,704974,78,45113792,75',Attempt blocked. Jude Bellingham (Real Madrid) left footed shot from the centre of the box is blocked.,2025-04-22 04:59:45
12655,704974,79,45113793,75',Foul by Raúl Asencio (Real Madrid).,2025-04-22 04:59:45
12655,704974,80,45113793,75',Maroan Sannadi (Athletic Club) wins a free kick on the left wing.,2025-04-22 04:59:45
12655,704974,81,45113794,75',Raúl Asencio (Real Madrid) is shown the yellow card for a bad foul.,2025-04-22 04:59:45
12655,704974,82,45113841,78',"Substitution, Real Madrid. Arda Güler replaces Luka Modric.",2025-04-22 04:59:45
12655,704974,83,45113842,78',"Substitution, Real Madrid. Brahim Díaz replaces Rodrygo.",2025-04-22 04:59:45
12655,704974,84,45113844,79',Brahim Díaz (Real Madrid) wins a free kick on the right wing.,2025-04-22 04:59:45
12655,704974,85,45113844,79',Foul by Maroan Sannadi (Athletic Club).,2025-04-22 04:59:45
12655,704974,86,45113904,79',"Offside, Real Madrid. Endrick is caught offside.",2025-04-22 04:59:45
12655,704974,87,45113846,79',GOAL OVERTURNED BY VAR: Vinícius Júnior (Real Madrid) scores but the goal is ruled out after a VAR review.,2025-04-21 02:19:56
12655,704974,88,45113876,82',VAR Decision: No Goal Real Madrid 0-0 Athletic Club.,2025-04-22 04:59:45
12655,704974,89,45113905,83',"Substitution, Real Madrid. Lucas Vázquez replaces Raúl Asencio.",2025-04-22 04:59:45
12655,704974,90,-1,85',"Corner, Real Madrid. Conceded by Andoni Gorosabel.",2025-04-21 02:19:56
12655,704974,91,45113946,85',Attempt blocked. Vinícius Júnior (Real Madrid) right footed shot from the left side of the box is blocked. Assisted by Arda Güler.,2025-04-22 04:59:45
12655,704974,92,-1,85',"Corner, Real Madrid. Conceded by Unai Núñez.",2025-04-22 04:59:45
12655,704974,93,45113950,86',Attempt saved. Brahim Díaz (Real Madrid) header from the right side of the six yard box is saved in the bottom right corner. Assisted by Vinícius Júnior with a cross.,2025-04-22 04:59:45
12655,704974,94,45113952,86',Endrick (Real Madrid) wins a free kick on the right wing.,2025-04-22 04:59:45
12655,704974,95,45113952,86',Foul by Beñat Prados (Athletic Club).,2025-04-22 04:59:45
12655,704974,96,45113972,86',Beñat Prados (Athletic Club) is shown the yellow card for a bad foul.,2025-04-21 02:19:56
12655,704974,97,45113973,87',"Substitution, Athletic Club. Dani Vivian replaces Adama Boiro.",2025-04-22 04:59:45
12655,704974,98,45113987,90',Attempt missed. Jude Bellingham (Real Madrid) right footed shot from the centre of the box is just a bit too high. Assisted by Lucas Vázquez with a headed pass.,2025-04-22 04:59:45
12655,704974,99,-1,90',Fourth official has announced 7 minutes of added time.,2025-04-21 02:19:56
12655,704974,100,45114028,90'+1',Attempt saved. Federico Valverde (Real Madrid) right footed shot from outside the box is saved in the bottom left corner. Assisted by Vinícius Júnior.,2025-04-21 02:19:56
12655,704974,101,45114059,90'+1',"Corner, Real Madrid. Conceded by Unai Simón.",2025-04-21 02:19:56
12655,704974,102,45114062,90'+1',Attempt blocked. Federico Valverde (Real Madrid) left footed shot from outside the box is blocked. Assisted by Vinícius Júnior.,2025-04-21 02:19:56
12655,704974,103,45114063,90'+2',Eduardo Camavinga (Real Madrid) wins a free kick in the attacking half.,2025-04-21 02:19:56
12655,704974,104,45114063,90'+2',Foul by Mikel Vesga (Athletic Club).,2025-04-21 02:19:56
12655,704974,105,45114065,90'+3',"Goal! Real Madrid 1, Athletic Club 0. Federico Valverde (Real Madrid) right footed shot from the right side of the box to the top left corner.",2025-04-21 02:19:56
12655,704974,106,45114108,90'+5',"Corner, Real Madrid. Conceded by Unai Núñez.",2025-04-21 02:19:56
12655,704974,107,45114137,90'+8',"Corner, Real Madrid. Conceded by Unai Núñez.",2025-04-21 02:19:56
12655,704974,108,45114139,90'+9',"Second Half ends, Real Madrid 1, Athletic Club 0.",2025-04-22 04:59:45
12655,704974,109,-1,,"Match ends, Real Madrid 1, Athletic Club 0.",2025-04-21 02:19:56
12655,704975,0,-1,,Lineups are announced and players are warming up.,2025-04-21 02:19:56
12655,704975,1,45108354,,First Half begins.,2025-04-21 02:19:56
12655,704975,2,45108370,3',Foul by Jorge Herrando (Osasuna).,2025-04-22 04:59:45
12655,704975,3,45108370,3',Juanmi Latasa (Real Valladolid) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704975,4,-1,5',Attempt blocked. Juanmi Latasa (Real Valladolid) header from the centre of the box is blocked. Assisted by Antonio Candela with a cross.,2025-04-21 02:19:56
12655,704975,5,-1,5',Attempt blocked. Juanmi Latasa (Real Valladolid) right footed shot from the centre of the box is blocked.,2025-04-21 02:19:56
12655,704975,6,45108384,5',Ante Budimir (Osasuna) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704975,7,45108384,5',Foul by Joseph Aidoo (Real Valladolid).,2025-04-22 04:59:45
12655,704975,8,45108385,6',"Substitution, Osasuna. Pablo Ibáñez replaces Jon Moncayola because of an injury.",2025-04-22 04:59:45
12655,704975,9,-1,7',"Corner, Osasuna. Conceded by Darwin Machís.",2025-04-21 02:19:56
12655,704975,10,45108403,9',"Goal! Real Valladolid 0, Osasuna 1. Ante Budimir (Osasuna) header from the centre of the box to the bottom left corner. Assisted by Rubén García with a cross.",2025-04-22 04:59:45
12655,704975,11,45108416,12',Attempt blocked. Darwin Machís (Real Valladolid) left footed shot from outside the box is blocked. Assisted by Chuki.,2025-04-22 04:59:45
12655,704975,12,45108423,15',Foul by Lucas Torró (Osasuna).,2025-04-22 04:59:45
12655,704975,13,45108423,15',Juanmi Latasa (Real Valladolid) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704975,14,45108427,16',Florian Grillitsch (Real Valladolid) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704975,15,45108427,16',Foul by Ante Budimir (Osasuna).,2025-04-22 04:59:45
12655,704975,16,45108433,18',Attempt saved. Lucas Torró (Osasuna) right footed shot from outside the box is saved in the centre of the goal. Assisted by Abel Bretones.,2025-04-22 04:59:45
12655,704975,17,45108439,19',Darwin Machís (Real Valladolid) wins a free kick on the right wing.,2025-04-22 04:59:45
12655,704975,18,45108439,19',Foul by Abel Bretones (Osasuna).,2025-04-22 04:59:45
12655,704975,19,45108445,19',Attempt blocked. Joseph Aidoo (Real Valladolid) header from the centre of the box is blocked. Assisted by Darwin Machís with a cross.,2025-04-22 04:59:45
12655,704975,20,45108447,19',"Corner, Real Valladolid. Conceded by Enzo Boyomo.",2025-04-21 02:19:56
12655,704975,21,45108455,23',Darwin Machís (Real Valladolid) wins a free kick on the right wing.,2025-04-22 04:59:45
12655,704975,22,45108455,23',Foul by Abel Bretones (Osasuna).,2025-04-22 04:59:45
12655,704975,23,45108457,23',"Corner, Real Valladolid. Conceded by Alejandro Catena.",2025-04-22 04:59:45
12655,704975,24,45108462,25',"Corner, Real Valladolid. Conceded by Enzo Boyomo.",2025-04-22 04:59:45
12655,704975,25,45108470,26',Antonio Candela (Real Valladolid) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704975,26,45108470,26',Foul by Jorge Herrando (Osasuna).,2025-04-22 04:59:45
12655,704975,27,45108472,27',Abel Bretones (Osasuna) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704975,28,45108472,27',Foul by Darwin Machís (Real Valladolid).,2025-04-22 04:59:45
12655,704975,29,45108476,29',Foul by Jorge Herrando (Osasuna).,2025-04-22 04:59:45
12655,704975,30,45108476,29',Juanmi Latasa (Real Valladolid) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704975,31,45108484,32',Foul by Pablo Ibáñez (Osasuna).,2025-04-22 04:59:45
12655,704975,32,45108484,32',Henrique (Real Valladolid) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704975,33,45108497,34',"Goal! Real Valladolid 0, Osasuna 2. Rubén García (Osasuna) left footed shot from very close range to the centre of the goal. Assisted by Jesús Areso.",2025-04-22 04:59:45
12655,704975,34,45108504,36',Foul by Lucas Torró (Osasuna).,2025-04-22 04:59:45
12655,704975,35,45108504,36',Henrique (Real Valladolid) wins a free kick in the attacking half.,2025-04-22 04:59:45
12655,704975,36,45108508,37',Attempt saved. Stanko Juric (Real Valladolid) right footed shot from outside the box is saved in the centre of the goal.,2025-04-21 02:19:56
12655,704975,37,45108512,37',Foul by Javi Sánchez (Real Valladolid).,2025-04-22 04:59:45
12655,704975,38,45108512,37',Jesús Areso (Osasuna) wins a free kick in the defensive half.,2025-04-22 04:59:45
12655,704975,39,45108519,38',Attempt blocked. Ante Budimir (Osasuna) left footed shot from the centre of the box is blocked. Assisted by Abel Bretones.,2025-04-22 04:59:45
12655,704975,40,45108526,40',"Corner, Real Valladolid. Conceded by Alejandro Catena.",2025-04-22 04:59:45
12655,704975,41,45108528,41',Attempt saved. Chuki (Real Valladolid) left footed shot from the centre of the box is saved in the centre of the goal. Assisted by Juanmi Latasa.,2025-04-21 02:19:56
12655,704975,42,45108561,42',Attempt blocked. Ante Budimir (Osasuna) left footed shot from the centre of the box is blocked.,2025-04-22 04:59:45
12655,704975,43,45108539,44',Chuki (Real Valladolid) wins a free kick in the defensive half.,2025-04-21 02:19:56
12655,704975,44,45108539,44',Foul by Rubén García (Osasuna).,2025-04-21 02:19:56
12655,704975,45,-1,45',Fourth official has announced 3 minutes of added time.,2025-04-21 02:19:56
12655,704975,46,45108551,45'+4',"First Half ends, Real Valladolid 0, Osasuna 2.",2025-04-21 02:19:56
12655,704975,47,45108653,45',"Second Half begins Real Valladolid 0, Osasuna 2.",2025-04-21 02:19:56
12655,704975,48,45108644,45',"Substitution, Real Valladolid. Iván Sánchez replaces Darwin Machís.",2025-04-21 02:19:56
12655,704975,49,45108643,45',"Substitution, Real Valladolid. Mamadou Sylla replaces Florian Grillitsch.",2025-04-21 02:19:56
12655,704975,50,45108705,49',"Goal! Real Valladolid 1, Osasuna 2. Raúl Moro (Real Valladolid) right footed shot from the centre of the box to the bottom right corner.",2025-04-22 04:59:45
12655,704975,51,45108735,51',Attempt missed. Lucas Torró (Osasuna) right footed shot from outside the box is too high. Assisted by Aimar Oroz.,2025-04-21 02:19:56
12655,704975,52,45108757,53',Attempt missed. Juanmi Latasa (Real Valladolid) header from the centre of the box is too high. Assisted by Iván Sánchez with a cross.,2025-04-21 02:19:56
12655,704975,53,45108809,57',"Attempt missed. Abel Bretones (Osasuna) left footed shot from the left side of the box is close, but misses the top left corner. Assisted by Pablo Ibáñez.",2025-04-22 04:59:45
12655,704975,54,45108830,58',Attempt saved. Pablo Ibáñez (Osasuna) right footed shot from outside the box is saved in the bottom left corner. Assisted by Aimar Oroz.,2025-04-21 02:19:56
12655,704975,55,45108871,58',"Corner, Osasuna. Conceded by André Ferreira.",2025-04-21 02:19:56
12655,704975,56,45108872,59',Penalty Osasuna. Alejandro Catena draws a foul in the penalty area.,2025-04-22 04:59:45
12655,704975,57,45108872,59',Penalty conceded by Juanmi Latasa (Real Valladolid) after a foul in the penalty area.,2025-04-22 04:59:45
12655,704975,58,45108873,60',"Goal! Real Valladolid 1, Osasuna 3. Ante Budimir (Osasuna) converts the penalty with a left footed shot to the bottom right corner.",2025-04-22 04:59:45
12655,704975,59,45108913,62',Foul by Rubén García (Osasuna).,2025-04-22 04:59:45
12655,704975,60,45108913,62',Henrique (Real Valladolid) wins a free kick in the attacking half.,2025-04-22 04:59:45
12655,704975,61,45108916,62',"Corner, Real Valladolid. Conceded by Jorge Herrando.",2025-04-22 04:59:45
12655,704975,62,45108918,63',Attempt blocked. Raúl Moro (Real Valladolid) right footed shot from outside the box is blocked.,2025-04-22 04:59:45
12655,704975,63,45108919,63',"Substitution, Real Valladolid. Adam Aznou replaces Henrique.",2025-04-22 04:59:45
12655,704975,64,45108920,63',"Substitution, Real Valladolid. Mario Martín replaces Chuki.",2025-04-22 04:59:45
