activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2024,549300INFJ8TYNZ1G568,14454,MA,25023,25023509101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,515000.0,71.329,6.375,-0.416,2,2009,NA,0,,,360,NA,120,2,2,2,2,715000,1,1,3,5,1,NA,121,50%-60%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,55-64,65-74,Yes,Yes,2,2,6,,,,,10,,,,7584,8.16,136200,108,2216,2589,30
2024,549300INFJ8TYNZ1G568,14454,MA,25025,25025110403,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,1,1,1,1,2,2,2,485000.0,71.956,6.25,-0.215,2,5971.25,NA,2418.25,1223.25,,360,NA,120,2,2,2,2,685000,1,1,3,5,1,NA,247,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,>74,No,Yes,2,2,6,,,,,10,,,,4437,52.17,136200,122,1370,1844,80
2024,549300INFJ8TYNZ1G568,14454,MA,25023,25023507103,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,0,2,1,1,1,2,2,2,1405000.0,70,6,-0.223,3,7682.5,NA,1195,,,360,NA,84,2,2,2,2,2005000,1,2,3,5,1,NA,728,42,3,10,2,,,,,5,,,,,2,4,2,23,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,2,2,6,,,,,10,,,,4534,7.83,136200,155,1518,1596,59
2024,549300INFJ8TYNZ1G568,14454,MA,25021,25021403300,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,935000.0,60,5.725,-0.444,2,5808,NA,730,,,360,NA,120,2,2,2,2,1555000,1,1,3,5,1,NA,787,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,2,2,6,,,,,10,,,,4431,15.57,136200,210,1356,1493,61
2024,549300INFJ8TYNZ1G568,14454,MA,25025,25025070104,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,1535000.0,70,6.375,-0.136,3,7864.5,NA,1195,,,360,NA,120,2,2,2,2,2185000,1,2,3,5,1,NA,887,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,2,6,,,,,10,,,,2862,35.29,136200,219,702,19,18
2024,549300INFJ8TYNZ1G568,14454,MA,25025,25025110403,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,0,2,1,1,1,2,2,2,465000.0,75,5.775,-0.477,2,4362.75,NA,730,,,360,NA,120,2,2,2,2,625000,1,1,3,5,1,NA,687,20%-<30%,3,9,2,,,,,2,,,,,2,2,2,5,22,,,2,,,,,2,2,1,1,2,2,35-44,65-74,No,Yes,2,2,6,,,,,10,,,,4437,52.17,136200,122,1370,1844,80
2024,549300INFJ8TYNZ1G568,14454,MA,25021,25021457200,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,2,1045000.0,80,6.25,-0.464,2,7153,NA,1195,,,360,NA,120,2,2,2,2,1305000,1,1,3,5,1,NA,464,30%-<36%,3,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,35-44,35-44,No,No,2,2,6,,,,,10,,,,5969,16.49,136200,192,1800,1847,65
2024,549300INFJ8TYNZ1G568,14454,MA,25021,25021417901,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,3,0,2,1,1,1,2,2,2,285000.0,80,NA,NA,3,NA,NA,NA,NA,NA,360,NA,120,2,2,2,2,365000,1,1,3,5,1,NA,413,<20%,2,9,2,,,,,2,,,,,2,2,2,25,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,2,2,6,,,,,4,,,,8127,45.58,136200,59,787,1230,50
2024,549300INFJ8TYNZ1G568,14454,MA,25021,25021403300,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,1,1,1,1,2,2,2,2405000.0,60,4.625,-0.525,2,69906,NA,61095,60000,,360,NA,84,2,1,2,2,4005000,1,1,3,5,1,NA,1004,36,1,9,2,,,,,3,,,,,2,2,5,,,,,6,,,,,2,2,1,3,2,2,35-44,35-44,No,No,2,2,6,,,,,10,,,,4431,15.57,136200,210,1356,1493,61
2024,549300INFJ8TYNZ1G568,14454,MA,25023,25023560100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,505000.0,80,5.375,-0.459,2,4192.5,NA,1195,,,360,NA,120,2,2,2,2,625000,1,1,3,5,1,NA,364,48,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,25-34,55-64,No,No,2,2,6,,,,,10,,,,6508,8.48,136200,102,2239,3466,45
2024,549300INFJ8TYNZ1G568,14454,MA,25023,25023561100,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,2,1005000.0,70.175,5.375,-0.305,3,6693,NA,1195,,,360,NA,84,2,2,2,2,1425000,1,2,3,5,1,NA,889,30%-<36%,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,45-54,No,No,2,2,6,,,,,10,,,,5347,14.76,136200,91,1580,2288,54
2024,549300INFJ8TYNZ1G568,14454,MA,25025,25025020301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,6,0,2,1,1,1,2,2,2,635000.0,NA,5.775,NA,2,6230.8,NA,719.8,,,360,NA,120,2,2,2,2,795000,1,1,3,5,1,NA,986,NA,9,9,2,,,,,5,,,,,2,4,2,21,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,3,3,6,,,,,10,,,,2166,40.54,136200,146,235,52,48
2024,549300INFJ8TYNZ1G568,14454,MA,25023,25023501102,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,1035000.0,74.982,5.475,-0.489,2,6050,NA,1195,,,360,NA,120,2,2,2,2,1375000,1,1,3,5,1,NA,412,41,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,2,2,6,,,,,10,,,,9185,9.85,136200,201,2567,2839,45
2024,549300INFJ8TYNZ1G568,14454,MA,25023,25023561100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,1,1,1,1,2,2,2,595000.0,75,5.975,-0.107,3,4957.62,NA,1044.62,,,360,NA,120,2,2,2,2,795000,1,2,3,5,1,NA,397,30%-<36%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,2,2,6,,,,,10,,,,5347,14.76,136200,91,1580,2288,54
2024,549300INFJ8TYNZ1G568,14454,MA,25021,25021401201,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,1775000.0,63.899,5.875,-0.139,2,8948,NA,1195,,,360,NA,120,2,2,2,2,2775000,1,1,3,5,1,NA,522,43,3,9,2,,,,,3,,,,,2,2,5,,,,,6,,,,,2,2,1,3,2,2,35-44,35-44,No,No,2,2,6,,,,,10,,,,5191,38.28,136200,209,1168,1692,73
2024,549300J8Y8IPQFMMIT88,14454,MA,25021,25021456200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,3,0,2,1,1,2,2,2,2,35000.0,81.37300,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,1,2,515000,1,1,3,5,1,NA,81,43,3,10,2,,,,,5,,,,,2,4,2,5,26,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,9,,,,4040,43.47,136200,92,1046,1081,36
2024,549300J8Y8IPQFMMIT88,14454,MA,25021,25021456101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,71,2,1,1,1,2,2,2,445000.0,80.00000,6.500,-0.429,2,4440.00,NA,1095.00,,1980.00,360,NA,NA,2,2,2,2,565000,1,1,3,5,1,NA,296,39,1,9,2,,,,,2,,,,,2,2,2,26,,,,2,26,,,,2,2,1,1,2,2,45-54,35-44,No,No,1,1,2,,,,,10,,,,4115,39.78,136200,109,1114,1183,53
2024,549300J8Y8IPQFMMIT88,14454,MA,25023,25023521202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,71,2,1,1,1,2,2,2,355000.0,59.39100,6.125,-0.486,2,3912.50,NA,1095.00,,300.00,360,NA,NA,2,2,2,2,595000,1,1,3,5,1,NA,114,30%-<36%,3,9,2,,,,,2,,,,,2,2,2,5,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,3940,10,136200,95,1161,1369,56
2024,549300J8Y8IPQFMMIT88,14454,MA,25021,25021456200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,3,0,2,1,1,1,2,2,2,385000.0,81.37300,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,515000,1,1,3,5,1,NA,81,43,3,10,2,,,,,5,,,,,2,4,2,5,26,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,,,,,9,,,,4040,43.47,136200,92,1046,1081,36
2024,549300J8Y8IPQFMMIT88,14454,MA,25025,25025100100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,1,1,2,2,1,1085000.0,67.50000,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,1,2,2,1605000,1,3,3,5,3,NA,137,>60%,3,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,25-34,9999,No,NA,1,1,1,,,,,1,,,,5722,97.36,136200,32,515,1724,64
2024,549300J8Y8IPQFMMIT88,14454,MA,25025,25025060501,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,715000.0,93.00000,7.125,0.462,2,4592.50,NA,1095.00,,300.00,360,NA,NA,2,2,2,2,775000,1,1,3,5,1,NA,157,47,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,4733,11.96,136200,123,1142,1805,0
2024,549300J8Y8IPQFMMIT88,14454,MA,25021,25021417502,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,71,2,1,1,1,2,2,2,235000.0,70.14900,6.375,-0.042,2,3790.50,NA,1195.00,,593.75,360,NA,NA,2,2,2,2,335000,1,1,3,5,1,NA,67,41,3,10,2,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,4716,60.5,136200,77,638,1241,79
2024,549300J8Y8IPQFMMIT88,14454,MA,25023,25023503102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,575000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,217,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,7428,7.36,136200,138,1941,2098,47
2024,549300J8Y8IPQFMMIT88,14454,MA,25023,25023506203,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,305000.0,63.15800,6.125,-0.412,2,3689.00,NA,1195.00,,750.00,360,NA,NA,2,2,2,2,475000,1,1,3,5,1,NA,338,30%-<36%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,1,,,,,10,,,,5256,7.4,136200,116,1613,2173,51
2024,549300J8Y8IPQFMMIT88,14454,MA,25021,25021419100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,71,2,1,1,1,2,2,2,585000.0,80.00000,7.000,0.485,2,4355.00,NA,1195.00,,5800.00,360,NA,NA,2,2,2,2,725000,1,1,3,5,1,NA,110,49,3,10,2,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,6329,30.53,136200,123,1523,1923,79
2024,549300J8Y8IPQFMMIT88,14454,MA,25025,25025040801,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,555000.0,80.00000,6.375,-0.203,2,4172.00,NA,1195.00,,300.00,360,NA,NA,2,2,2,2,695000,1,1,3,5,1,NA,280,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,4036,49.33,136200,112,759,403,59
2024,549300J8Y8IPQFMMIT88,14454,MA,25021,25021406101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,1,1,1,2,2,2,335000.0,65.34700,6.375,-0.201,2,3774.00,NA,1195.00,,825.00,360,NA,NA,2,2,2,2,505000,1,1,3,5,1,NA,83,48,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,6081,13.5,136200,169,1711,1909,49
2024,549300J8Y8IPQFMMIT88,14454,MA,25023,25023506104,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,545000.0,54.27100,6.875,0.052,2,4395.00,NA,1095.00,,1650.00,360,NA,NA,2,2,2,2,995000,1,1,3,5,1,NA,124,47,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,55-64,No,No,1,1,2,,,,,10,,,,4148,6.32,136200,126,1321,1511,57
2024,549300J8Y8IPQFMMIT88,14454,MA,25021,25021419200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,605000.0,80.00000,6.500,-0.369,2,4585.00,NA,1195.00,,300.00,360,NA,NA,2,2,2,2,755000,1,1,3,5,1,NA,319,37,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,2,,,,,10,,,,5177,26.97,136200,120,1352,1430,71
2024,549300J8Y8IPQFMMIT88,14454,MA,25023,25023505202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,95000.0,13.84600,6.490,-0.154,2,3210.00,NA,1195.00,,437.50,360,NA,NA,2,2,2,2,655000,1,1,3,5,1,NA,52,48,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,4520,5.69,136200,131,1782,1998,56
2024,549300J8Y8IPQFMMIT88,14454,MA,25023,25023502101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,6,2,1,1,1,2,2,1,105000.0,36.36400,6.625,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,275000,1,3,3,5,1,NA,276,<20%,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,2,1,2,2,55-64,55-64,No,No,1,1,2,,,,,10,,,,6196,22.19,136200,86,1431,1892,69
2024,549300J8Y8IPQFMMIT88,14454,MA,25021,25021418002,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,9,2,1,1,2,2,2,2,25000.0,73.67100,2.000,-4.386,2,5.00,NA,0.00,,,180,NA,NA,2,2,2,2,395000,1,1,3,5,1,NA,88,36,3,10,2,,,,,5,,,,,2,4,2,26,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,7444,54.62,136200,87,903,1910,53
2024,549300J8Y8IPQFMMIT88,14454,MA,25023,25023511200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Black or African American,Male,1,71,2,1,1,1,2,2,2,415000.0,95.00000,6.875,0.499,2,4320.00,NA,1195.00,,848.00,360,NA,NA,2,2,2,2,445000,1,1,3,5,1,NA,104,47,2,10,3,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,2,,,,,10,,,,5322,68.88,136200,69,880,1467,58
2024,549300J8Y8IPQFMMIT88,14454,MA,25021,25021415103,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,595000.0,89.98500,7.490,0.892,2,4397.50,NA,1195.00,,741.25,360,NA,NA,2,2,2,2,655000,1,1,3,5,1,NA,306,30%-<36%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,55-64,No,No,1,1,1,,,,,10,,,,4749,30.03,136200,108,1228,1049,44
2024,549300J8Y8IPQFMMIT88,14454,MA,25021,25021418002,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,9,2,1,1,1,2,2,2,265000.0,73.67100,7.000,0.206,2,3705.00,NA,1195.00,,300.00,360,NA,NA,2,2,2,2,395000,1,1,3,5,1,NA,88,36,3,10,2,,,,,5,,,,,2,4,2,26,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,7444,54.62,136200,87,903,1910,53
2024,549300J8Y8IPQFMMIT88,14454,MA,25021,25021408104,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,1,1,1,2,2,2,555000.0,66.99100,7.125,0.393,2,3619.75,NA,1195.00,,2062.50,360,NA,NA,2,2,2,2,825000,1,1,3,5,1,NA,325,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,5149,10.23,136200,140,1530,1630,47
2024,549300J8Y8IPQFMMIT88,14454,MA,25021,25021403300,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,1005000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,308,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,4431,15.57,136200,210,1356,1493,61
2024,549300J8Y8IPQFMMIT88,14454,MA,25021,25021416300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,6,2,1,1,1,2,2,2,385000.0,45.78300,6.490,-0.361,2,4045.00,NA,1195.00,,950.00,360,NA,NA,2,2,2,2,835000,1,1,3,5,1,NA,140,30%-<36%,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,55-64,9999,No,NA,1,1,2,,,,,10,,,,5005,29.39,136200,166,1223,1480,0
2024,549300J8Y8IPQFMMIT88,14454,MA,25021,25021419700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,6,2,1,1,1,2,2,2,495000.0,58.70200,6.375,0.178,2,4295.00,NA,1195.00,,,180,NA,NA,2,2,2,2,845000,1,1,3,5,1,NA,175,40,3,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,35-44,45-54,No,No,1,1,2,,,,,10,,,,4716,32.06,136200,139,1493,1386,61
2024,549300J8Y8IPQFMMIT88,14454,MA,25021,25021417601,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Asian,Female,1,6,2,1,1,1,2,2,2,455000.0,60.00000,6.490,-0.262,2,4312.00,NA,1195.00,,862.50,360,NA,NA,2,2,2,2,755000,1,1,3,5,1,NA,105,46,1,10,3,,,,,5,,,,,2,4,27,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,5249,51.29,136200,58,1074,1465,0
2024,549300J8Y8IPQFMMIT88,14454,MA,25025,25025140202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,1,1,2,2,2,755000.0,88.27700,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,855000,1,1,3,5,2,NA,139,50%-60%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,25-34,65-74,No,Yes,1,1,2,,,,,1,,,,5824,65.49,136200,103,1310,2069,72
2024,549300J8Y8IPQFMMIT88,14454,MA,25021,25021414200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,71,2,1,1,1,2,2,2,585000.0,95.00000,6.624,-0.069,2,4725.50,NA,1195.00,,,360,NA,NA,2,2,2,2,625000,1,1,3,5,1,NA,229,43,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,3,2,2,35-44,35-44,No,No,1,1,2,,,,,10,,,,7549,32.73,136200,171,2318,2328,43
2024,549300J8Y8IPQFMMIT88,14454,MA,25021,25021418004,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,2,0,2,1,1,1,2,2,2,405000.0,90.00000,6.625,0.362,3,NA,NA,NA,NA,NA,300,NA,NA,2,2,2,2,445000,1,1,3,5,1,NA,210,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,6,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,5043,52.57,136200,62,721,1508,64
2024,549300J8Y8IPQFMMIT88,14454,MA,25021,25021417502,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Asian,Male,1,71,2,1,1,1,2,2,2,185000.0,66.42900,6.490,-0.104,2,3614.00,NA,1195.00,,697.50,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,98,20%-<30%,2,10,3,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,1,,,,,10,,,,4716,60.5,136200,77,638,1241,79
2024,549300J8Y8IPQFMMIT88,14454,MA,25021,25021440101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,495000.0,80.00000,7.125,0.120,2,4387.00,NA,1195.00,,2156.25,360,NA,NA,2,2,2,2,615000,1,1,3,5,1,NA,215,30%-<36%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,6608,15.56,136200,87,1813,2069,33
2024,549300J8Y8IPQFMMIT88,14454,MA,25021,25021415101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,1,1,1,2,2,2,225000.0,75.00000,6.875,-0.217,2,3547.50,NA,1195.00,,843.75,360,NA,NA,2,2,2,2,305000,1,1,3,5,1,NA,94,41,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,2,,,,,10,,,,4774,22.37,136200,147,1723,1482,44
2024,549300J8Y8IPQFMMIT88,14454,MA,25021,25021419602,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,71,2,1,1,1,2,2,2,405000.0,67.34000,6.875,-0.027,2,4274.00,NA,1195.00,,,360,NA,NA,2,2,2,2,595000,1,1,3,5,1,NA,130,42,2,10,2,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,2,,,,,10,,,,5913,20.48,136200,124,1822,2032,60
2024,549300J8Y8IPQFMMIT88,14454,MA,25021,25021418102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,9,2,1,1,1,2,2,2,395000.0,89.62400,7.250,0.496,2,4191.75,NA,1195.00,,300.00,360,NA,NA,2,2,2,2,465000,1,1,3,5,1,NA,116,43,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,45-54,No,No,1,1,1,,,,,10,,,,3550,46.76,136200,71,629,1295,72
2024,549300J8Y8IPQFMMIT88,14454,MA,25023,25023520202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,4,0,2,1,1,1,2,2,2,185000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,80,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,6129,19.02,136200,110,1517,1633,42
