,ORIGIN,DEST,DEPARTURES_PERFORMED,PASSENGERS,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,AIRCRAFT_TYPE,MONTH,iata_x,name_x,city_x,country_x,lat_x,lon_x,tz_x,iata_y,name_y,city_y,subd_y,country_y,lat_y,lon_y,tz_y,passlog
110,ACY,BOS,42.0,3326.0,60948,64326,4200,40,ACY,Atlantic City International Airport,Atlantic City,US,39.45758333,-74.57716667,America/New_York,BOS,General Edward Lawrence Logan International Airport,Boston,Massachusetts,US,42.36294444,-71.00638889,America/New_York,8.109525659752872
111,ACY,BWI,2.0,376.0,20316,21642,1421,16,ACY,Atlantic City International Airport,Atlantic City,US,39.45758333,-74.57716667,America/New_York,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,Maryland,US,39.17572833,-76.66899111,America/New_York,5.929589143389895
112,ACY,EWR,1.0,152.0,10158,11618,694,7,ACY,Atlantic City International Airport,Atlantic City,US,39.45758333,-74.57716667,America/New_York,EWR,Newark Liberty International Airport,Newark,New Jersey,US,40.69247983,-74.16868678,America/New_York,5.0238805208462765
113,ACY,FLL,401.0,56608.0,233634,269031,16193,99,ACY,Atlantic City International Airport,Atlantic City,US,39.45758333,-74.57716667,America/New_York,FLL,Fort Lauderdale/Hollywood International Airport,Fort Lauderdale,Florida,US,26.07166667,-80.14969444,America/New_York,10.943905596959512
114,ACY,LGA,6.0,1195.0,30474,38859,2092,20,ACY,Atlantic City International Airport,Atlantic City,US,39.45758333,-74.57716667,America/New_York,LGA,Laguardia Airport,New York,New York,US,40.77725,-73.87261111,America/New_York,7.085901464365611
115,ACY,MCO,470.0,74180.0,213318,277284,14734,93,ACY,Atlantic City International Airport,Atlantic City,US,39.45758333,-74.57716667,America/New_York,MCO,Orlando International Airport,Orlando,Florida,US,28.42938889,-81.309,America/New_York,11.214249851043581
116,ACY,MIA,194.0,18571.0,101580,133030,7000,47,ACY,Atlantic City International Airport,Atlantic City,US,39.45758333,-74.57716667,America/New_York,MIA,Miami International Airport,Miami,Florida,US,25.79536111,-80.29011583,America/New_York,9.829356503193052
117,ACY,MYR,284.0,32301.0,182844,244386,12652,84,ACY,Atlantic City International Airport,Atlantic City,US,39.45758333,-74.57716667,America/New_York,MYR,Myrtle Beach International Airport,Myrtle Beach,South Carolina,US,33.67974111,-78.92832139,America/New_York,10.382853468483827
118,ACY,PBI,112.0,15248.0,132054,182351,9126,42,ACY,Atlantic City International Airport,Atlantic City,US,39.45758333,-74.57716667,America/New_York,PBI,Palm Beach International Airport,West Palm Beach,Florida,US,26.68316167,-80.09559194,America/New_York,9.632203625893982
119,ACY,RSW,314.0,41208.0,152370,219525,10526,53,ACY,Atlantic City International Airport,Atlantic City,US,39.45758333,-74.57716667,America/New_York,RSW,Southwest Florida International Airport,Fort Myers,Florida,US,26.53616667,-81.75516667,America/New_York,10.626387691245421
120,ACY,SJU,92.0,9845.0,81264,118744,5584,36,ACY,Atlantic City International Airport,Atlantic City,US,39.45758333,-74.57716667,America/New_York,SJU,Luis Munoz Marin International Airport,San Juan,Puerto Rico,US,18.43939917,-66.00213333,America/Puerto_Rico,9.194718991073225
121,ACY,TPA,210.0,29935.0,162528,244864,11221,60,ACY,Atlantic City International Airport,Atlantic City,US,39.45758333,-74.57716667,America/New_York,TPA,Tampa International Airport,Tampa,Florida,US,27.97547222,-82.53325,America/New_York,10.306783643359452
123,AEX,BIL,1.0,68.0,10185,10620,698,8,AEX,Alexandria International Airport,Alexandria,US,31.32737167,-92.54855583,America/Chicago,BIL,Billings Logan International Airport,Billings,Montana,US,45.80784914,-108.5435436,America/Denver,4.219507705176107
126,AEX,DFW,86.0,4334.0,30555,33894,1893,19,AEX,Alexandria International Airport,Alexandria,US,31.32737167,-92.54855583,America/Chicago,DFW,Dallas-Fort Worth International Airport,Dallas-Fort Worth,Texas,US,32.89723306,-97.03769472,America/Chicago,8.374246182096304
127,AEX,DQK,7.0,560.0,10185,11391,694,2,AEX,Alexandria International Airport,Alexandria,US,31.32737167,-92.54855583,America/Chicago,,,,,,,,,6.327936783729195
129,AEX,IAH,56.0,1984.0,20370,24532,1258,11,AEX,Alexandria International Airport,Alexandria,US,31.32737167,-92.54855583,America/Chicago,IAH,George Bush Intcntl/Houston Airport,Houston,Texas,US,29.98443528,-95.3414425,America/Chicago,7.592870287844818
130,AEX,IND,1.0,98.0,10185,12339,694,4,AEX,Alexandria International Airport,Alexandria,US,31.32737167,-92.54855583,America/Chicago,IND,Indianapolis International Airport,Indianapolis,Indiana,US,39.71730556,-86.29463889,America/New_York,4.584967478670572
133,AEX,RIV,4.0,366.0,20370,29066,1392,16,AEX,Alexandria International Airport,Alexandria,US,31.32737167,-92.54855583,America/Chicago,,,,,,,,,5.902633333401366
135,AEX,SAN,2.0,145.0,20370,29358,1392,16,AEX,Alexandria International Airport,Alexandria,US,31.32737167,-92.54855583,America/Chicago,SAN,San Diego International Airport,San Diego,California,US,32.73356278,-117.1896633,America/Los_Angeles,4.976733742420574
136,AEX,SUU,2.0,165.0,20370,30090,1392,16,AEX,Alexandria International Airport,Alexandria,US,31.32737167,-92.54855583,America/Chicago,,,,,,,,,5.10594547390058
137,AFW,DAL,3.0,405.0,10194,11259,612,5,AFW,Perot Field/Fort Worth Alliance Airport,Fort Worth,US,32.99038583,-97.31944056,America/Chicago,DAL,Dallas Love Field,Dallas,Texas,US,32.84594472,-96.85087667,America/Chicago,6.003887067106539
138,AFW,DFW,6.0,1071.0,40776,45192,2814,23,AFW,Perot Field/Fort Worth Alliance Airport,Fort Worth,US,32.99038583,-97.31944056,America/Chicago,DFW,Dallas-Fort Worth International Airport,Dallas-Fort Worth,Texas,US,32.89723306,-97.03769472,America/Chicago,6.976348070447749
139,AFW,ELP,1.0,148.0,10194,11540,694,8,AFW,Perot Field/Fort Worth Alliance Airport,Fort Worth,US,32.99038583,-97.31944056,America/Chicago,ELP,El Paso International Airport,El Paso,Texas,US,31.80733333,-106.3763611,America/Denver,4.997212273764115
140,AGS,ATL,94.0,9115.0,285824,291116,18947,149,AGS,Augusta Regional At Bush Field,Augusta,US,33.36994444,-81.9645,America/New_York,ATL,Hartsfield - Jackson Atlanta International Airport,Atlanta,Georgia,US,33.63669961,-84.427864,America/New_York,9.117676687112763
141,AGS,BOS,4.0,234.0,10208,10721,673,4,AGS,Augusta Regional At Bush Field,Augusta,US,33.36994444,-81.9645,America/New_York,BOS,General Edward Lawrence Logan International Airport,Boston,Massachusetts,US,42.36294444,-71.00638889,America/New_York,5.455321115357702
142,AGS,CLT,2.0,327.0,10208,11057,614,4,AGS,Augusta Regional At Bush Field,Augusta,US,33.36994444,-81.9645,America/New_York,CLT,Charlotte/Douglas International Airport,Charlotte,North Carolina,US,35.21375,-80.94905556,America/New_York,5.7899601708972535
144,AGS,DCA,2.0,125.0,10208,11278,673,4,AGS,Augusta Regional At Bush Field,Augusta,US,33.36994444,-81.9645,America/New_York,DCA,Ronald Reagan Washington Ntl Airport,Washington,Dist. Of Columbia,US,38.85144028,-77.03772139,America/New_York,4.8283137373023015
145,AGS,DFW,7.0,1152.0,10208,11298,614,4,AGS,Augusta Regional At Bush Field,Augusta,US,33.36994444,-81.9645,America/New_York,DFW,Dallas-Fort Worth International Airport,Dallas-Fort Worth,Texas,US,32.89723306,-97.03769472,America/Chicago,7.049254841255837
146,AGS,LGA,12.0,795.0,20416,25906,1367,8,AGS,Augusta Regional At Bush Field,Augusta,US,33.36994444,-81.9645,America/New_York,LGA,Laguardia Airport,New York,New York,US,40.77725,-73.87261111,America/New_York,6.678342114654332
147,AGS,SAV,1.0,69.0,10208,14685,608,4,AGS,Augusta Regional At Bush Field,Augusta,US,33.36994444,-81.9645,America/New_York,SAV,Savannah/Hilton Head International Airport,Savannah,Georgia,US,32.12758333,-81.20213889,America/New_York,4.23410650459726
149,AHN,BNA,1.0,48.0,20432,21386,1216,3,AHN,Athens/Ben Epps Airport,Athens,US,33.94864028,-83.32591417,America/New_York,BNA,Nashville International Airport,Nashville,Tennessee,US,36.124475,-86.67818056,America/Chicago,3.871201010907891
150,AHN,GNV,1.0,45.0,10216,11953,608,2,AHN,Athens/Ben Epps Airport,Athens,US,33.94864028,-83.32591417,America/New_York,GNV,Gainesville Regional Airport,Gainesville,Florida,US,29.69005556,-82.27177778,America/New_York,3.8066624897703196
151,AHN,IND,2.0,168.0,10216,12339,608,1,AHN,Athens/Ben Epps Airport,Athens,US,33.94864028,-83.32591417,America/New_York,IND,Indianapolis International Airport,Indianapolis,Indiana,US,39.71730556,-86.29463889,America/New_York,5.123963979403259
152,AHN,TYS,2.0,77.0,20432,30824,1216,4,AHN,Athens/Ben Epps Airport,Athens,US,33.94864028,-83.32591417,America/New_York,TYS,Mc Ghee Tyson Airport,Knoxville,Tennessee,US,35.81109111,-83.99406722,America/New_York,4.343805421853684
153,ALB,ATL,690.0,87180.0,205140,207940,13729,94,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,ATL,Hartsfield - Jackson Atlanta International Airport,Atlanta,Georgia,US,33.63669961,-84.427864,America/New_York,11.375730225792383
154,ALB,BDL,1.0,147.0,10257,10529,694,5,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,BDL,Bradley International Airport,Windsor Locks,Connecticut,US,41.93903222,-72.68431583,America/New_York,4.990432586778736
155,ALB,BNA,37.0,4683.0,92313,96237,6262,54,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,BNA,Nashville International Airport,Nashville,Tennessee,US,36.124475,-86.67818056,America/Chicago,8.451694209183541
156,ALB,BOS,7.0,390.0,51285,53605,3417,19,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,BOS,General Edward Lawrence Logan International Airport,Boston,Massachusetts,US,42.36294444,-71.00638889,America/New_York,5.966146739123692
157,ALB,BTV,1.0,40.0,20514,21570,1311,3,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,BTV,Burlington International Airport,Burlington,Vermont,US,44.471955,-73.15327611,America/New_York,3.6888794541139363
158,ALB,BWI,957.0,128254.0,246168,259704,16512,108,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,Maryland,US,39.17572833,-76.66899111,America/New_York,11.761767951630468
159,ALB,CAE,1.0,144.0,10257,10868,694,6,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,CAE,Columbia Metro Airport,Columbia,South Carolina,US,33.93883778,-81.11953611,America/New_York,4.969813299576001
160,ALB,CLT,571.0,70787.0,194883,210083,13236,84,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,CLT,Charlotte/Douglas International Airport,Charlotte,North Carolina,US,35.21375,-80.94905556,America/New_York,11.167430647003155
161,ALB,DCA,96.0,3536.0,82056,90224,5384,36,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,DCA,Ronald Reagan Washington Ntl Airport,Washington,Dist. Of Columbia,US,38.85144028,-77.03772139,America/New_York,8.170751423757535
162,ALB,DEN,65.0,9824.0,133341,146796,9066,83,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,DEN,Denver International Airport,Denver,Colorado,US,39.86166667,-104.6731667,America/Denver,9.192583650386924
163,ALB,DTW,652.0,38421.0,164112,182928,10173,70,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,DTW,Detroit Metro Wayne County Airport,Detroit,Michigan,US,42.21244444,-83.35338889,America/New_York,10.556359464094182
164,ALB,EWR,321.0,18731.0,215397,243978,14054,102,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,EWR,Newark Liberty International Airport,Newark,New Jersey,US,40.69247983,-74.16868678,America/New_York,9.837935184295892
165,ALB,FLL,247.0,34604.0,153855,175455,10412,59,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,FLL,Fort Lauderdale/Hollywood International Airport,Fort Lauderdale,Florida,US,26.07166667,-80.14969444,America/New_York,10.451724561300265
166,ALB,FNT,1.0,61.0,10257,11721,631,6,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,FNT,Bishop International Airport,Flint,Michigan,US,42.96547222,-83.74475,America/New_York,4.110873864173311
167,ALB,IAD,1.0,109.0,10257,12264,614,8,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,IAD,Washington Dulles International Airport,Washington,Dist. Of Columbia,US,38.94744444,-77.45994444,America/New_York,4.6913478822291435
168,ALB,JAX,2.0,291.0,20514,24902,1306,10,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,JAX,Jacksonville International Airport,Jacksonville,Florida,US,30.49404556,-81.68784667,America/New_York,5.673323267171493
169,ALB,JFK,4.0,333.0,41028,49912,2978,16,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,JFK,John F Kennedy International Airport,New York,New York,US,40.63992778,-73.7786925,America/New_York,5.808142489980444
170,ALB,LGA,36.0,2133.0,184626,233154,12146,88,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,LGA,Laguardia Airport,New York,New York,US,40.77725,-73.87261111,America/New_York,7.665284718471351
171,ALB,MCO,585.0,81911.0,502593,646996,33700,209,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,MCO,Orlando International Airport,Orlando,Florida,US,28.42938889,-81.309,America/New_York,11.313388570956672
172,ALB,MDW,479.0,63669.0,235911,304336,15900,103,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,MDW,Chicago Midway International Airport,Chicago,Illinois,US,41.78597222,-87.75241667,America/Chicago,11.06145306690375
173,ALB,MIA,27.0,1750.0,71799,93121,4711,31,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,MIA,Miami International Airport,Miami,Florida,US,25.79536111,-80.29011583,America/New_York,7.4673710669175595
174,ALB,MSY,1.0,9.0,10257,13495,614,5,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,MSY,Louis Armstrong New Orleans International Airport,New Orleans,Louisiana,US,29.99327778,-90.25902778,America/Chicago,2.1972245773362196
175,ALB,MYR,37.0,5705.0,41028,54308,2776,26,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,MYR,Myrtle Beach International Airport,Myrtle Beach,South Carolina,US,33.67974111,-78.92832139,America/New_York,8.649098262296176
176,ALB,ORD,713.0,74431.0,492336,668640,32935,218,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,ORD,Chicago O'Hare International Airport,Chicago,Illinois,US,41.97694028,-87.90814972,America/Chicago,11.2176278007064
177,ALB,PGD,82.0,13214.0,82056,112656,5552,36,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,PGD,Punta Gorda Airport,Punta Gorda,Florida,US,37.7789092,-85.4941891,America/Florida,9.48903215258983
178,ALB,PHL,1.0,5.0,10257,14100,723,2,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,PHL,Philadelphia International Airport,Philadelphia,Pennsylvania,US,39.87208389,-75.24066306,America/New_York,1.6094379124341003
179,ALB,PIE,79.0,12295.0,133341,183456,9042,66,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,PIE,St Pete-Clearwater International Airport,St Petersburg-Clearwater,Florida,US,27.90863361,-82.68651,America/New_York,9.416947954650293
180,ALB,PIT,1.0,148.0,10257,14122,698,6,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,PIT,Pittsburgh International Airport,Pittsburgh,Pennsylvania,US,40.49141667,-80.23269444,America/New_York,4.997212273764115
182,ALB,RDU,46.0,5307.0,133341,188396,9015,73,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,RDU,Raleigh-Durham International Airport,Raleigh/Durham,North Carolina,US,35.87763889,-78.78747222,America/New_York,8.576781982827894
183,ALB,RSW,7.0,894.0,30771,43905,1836,6,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,RSW,Southwest Florida International Airport,Fort Myers,Florida,US,26.53616667,-81.75516667,America/New_York,6.795705775173514
185,ALB,SFB,65.0,9668.0,153855,221415,10442,71,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,SFB,Orlando Sanford International Airport,Orlando,Florida,US,28.77717806,-81.23491389,America/New_York,9.176576741823373
186,ALB,SYR,1.0,74.0,10257,15096,638,2,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,SYR,Syracuse Hancock International Airport,Syracuse,New York,US,43.11119444,-76.10630556,America/New_York,4.30406509320417
187,ALB,TPA,96.0,13223.0,205140,306080,13384,65,ALB,Albany International Airport,Albany,US,42.74911611,-73.80198,America/New_York,TPA,Tampa International Airport,Tampa,Florida,US,27.97547222,-82.53325,America/New_York,9.489713016556824
189,ALS,DEN,238.0,4100.0,61632,67752,3774,21,ALS,San Luis Valley Regional/Bergman Field,Alamosa,US,37.435125,-105.8678753,America/Denver,DEN,Denver International Airport,Denver,Colorado,US,39.86166667,-104.6731667,America/Denver,8.318742252692399
190,AMA,ABQ,2.0,140.0,20558,20280,1241,5,AMA,Rick Husband Amarillo International Airport,Amarillo,US,35.21936111,-101.7059167,America/Chicago,ABQ,Albuquerque International Sunport Airport,Albuquerque,New Mexico,US,35.03893156,-106.6082622,America/Denver,4.941642422609304
191,AMA,AUS,149.0,14011.0,71953,72961,4366,34,AMA,Rick Husband Amarillo International Airport,Amarillo,US,35.21936111,-101.7059167,America/Chicago,AUS,Austin-Bergstrom International Airport,Austin,Texas,US,30.19452722,-97.66987611,America/Chicago,9.547598014371232
192,AMA,AZA,33.0,1240.0,71953,73262,4866,22,AMA,Rick Husband Amarillo International Airport,Amarillo,US,35.21936111,-101.7059167,America/Chicago,AZA,Phoenix-Mesa Gateway Airport,Phoenix,Arizona,US,33.30782389,-111.6554592,America/Phoenix,7.122866658599083
194,AMA,BNA,1.0,29.0,10279,10693,612,5,AMA,Rick Husband Amarillo International Airport,Amarillo,US,35.21936111,-101.7059167,America/Chicago,BNA,Nashville International Airport,Nashville,Tennessee,US,36.124475,-86.67818056,America/Chicago,3.367295829986474
